Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,Monthly Average Wholesale Prices of Vegetables in all locations from 2000 to 2024,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Year,Location,Varaity,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,2006,Colombo,ASH PLANTAINS,39.91,38.59,34.1,29.17,29.45,31.31,31.66,35.95,39.35,41.05,46.6,51.06
,2006,Colombo,GREEN CHILLIES,30.08,37.07,33.49,24.39,27.51,54.57,50.08,35.2,27.38,46.16,136.96,117.71
,2006,Colombo,LIME,17.65,10.29,7.83,8.84,13.33,22.68,22.83,43.58,67.54,104.41,65.69,30.09
,2006,Colombo,SWEET POTATOES,13.23,12.29,11.96,12.5,14.75,17.21,19.22,16.75,15.93,15.66,17.66,21.7
,2006,Colombo,MANIOC,9.53,9.23,8.85,10.67,10.34,9.35,9.11,9.08,9.06,9.05,9.62,8.75
,2007,Colombo,GREEN BEANS,74.28,70,44.43,35.82,46.44,74.78,65.48,46.71,70.92,60.42,51.07,53.93
,2007,Colombo,CARROT,85.2,74.99,55.75,40.06,33.96,37.66,49.28,43.78,40.94,40.95,66.42,58.49
,2007,Colombo,LEEKS,63.73,47.27,40.18,37.15,34.5,41.66,40.4,35.23,29.61,30.76,31.27,32.36
,2007,Colombo,BEETROOT,92.59,71.72,39.71,31.6,28.75,36.61,32.24,17.13,17.94,25.1,51.25,58.39
,2007,Colombo,KNOL-KHOL,53.82,31.8,24.12,17.36,19.57,32.24,18.96,15.66,16.53,19.55,30.09,31.54
,2007,Colombo,RADDISH,20.77,10.19,10.03,9.1,13.13,19.06,12.9,13.34,11.61,15.23,21.36,13.55
,2007,Colombo,CABBAGE,58.38,43.85,27.68,17.53,14.54,14.1,13.57,15.47,16.2,18.54,34.48,21.19
,2007,Colombo,TOMATOES,53.47,38.64,35.72,22.25,15.11,31.88,43,29.88,54.48,59.08,33.06,15.52
,2007,Colombo,LADIES FINGERS,37.95,20.88,11.31,12.25,20.98,26.58,25.17,22.16,30.81,31.76,27.35,26.02
,2007,Colombo,BRINJALS,48.77,20.21,16.18,18.67,27.84,29.44,25.89,21.05,29.56,33.1,36.58,36.36
,2007,Colombo,CAPSICUM,121.47,75.83,50.4,49.57,69.11,99.3,87.89,30.92,39.94,55.16,91.25,102.15
