Date,Location,Variety,Price,Year,Month,Quarter,Day_of_year,Season,Is_Yala,Is_Maha,Price_lag1,Price_lag2,Price_lag3,Price_lag6,Price_lag12,Rolling_Mean_3,Rolling_Mean_6,Rolling_Mean_12,Rolling_Std_3,Rolling_Std_6,Price_vs_3MA,Price_vs_6MA,Price_Change_1m,Price_Change_3m,YoY_Price,YoY_Change,YoY_Change_Pct
2010-08-15,Dambulla,PUMPKIN,29.64,2010,8,3,227,Intermediate1,0,0,31.6,30.07,20.6,13.93,9.2,30.436666666666667,25.316666666666666,21.997500000000002,1.0301617995897054,6.643856309905135,-0.7966666666666669,4.323333333333334,-0.0620253164556962,0.4388349514563106,9.2,20.44,222.17391304347828
2010-09-15,Dambulla,PUMPKIN,35.0,2010,9,3,258,Intermediate2,0,0,29.64,31.6,30.07,25.52,8.75,32.080000000000005,26.896666666666665,24.185000000000002,2.7120471972295466,7.738880194619,2.9199999999999946,8.103333333333335,0.18083670715249656,0.16395078150981046,8.75,26.25,300.0
2010-10-15,Dambulla,PUMPKIN,28.85,2010,10,4,288,Intermediate2,0,0,35.0,29.64,31.6,14.47,12.07,31.163333333333338,29.293333333333333,25.583333333333332,3.3460474194688175,4.78290149037863,-2.313333333333336,-0.4433333333333316,-0.1757142857142857,-0.08702531645569622,12.07,16.78,139.02236951118476
2010-11-15,Dambulla,PUMPKIN,23.44,2010,11,4,319,Intermediate2,0,0,28.85,35.0,29.64,20.6,29.32,29.096666666666668,29.76666666666667,25.093333333333334,5.7839461731013575,3.787451209806682,-5.656666666666666,-6.326666666666668,-0.18752166377816293,-0.20917678812415652,29.32,-5.879999999999999,-20.054570259208727
2010-12-15,Dambulla,PUMPKIN,20.25,2010,12,4,349,Yala,1,0,23.44,28.85,35.0,30.07,25.3,24.180000000000003,28.130000000000006,24.6725,4.3474935307600315,5.4060484644516,-3.9300000000000033,-7.880000000000006,-0.13609215017064846,-0.4214285714285714,25.3,-5.050000000000001,-19.960474308300398
2011-01-15,Dambulla,PUMPKIN,18.34,2011,1,1,15,Yala,1,0,20.25,23.44,28.85,31.6,22.7,20.676666666666666,25.919999999999998,24.30916666666667,2.576632168807481,6.334436044353087,-2.336666666666666,-7.579999999999998,-0.09432098765432095,-0.36429809358752174,22.7,-4.359999999999999,-19.207048458149778
2011-02-15,Dambulla,PUMPKIN,57.45,2011,2,1,46,Yala,1,0,18.34,20.25,23.44,29.64,13.93,32.013333333333335,30.555000000000003,27.935833333333335,22.049490545890944,14.50536831659229,25.436666666666667,26.895,2.132497273718648,1.4509385665529009,13.93,43.52,312.4192390524049
2011-03-15,Dambulla,PUMPKIN,46.33,2011,3,1,74,Maha,0,1,57.45,18.34,20.25,35.0,25.52,40.70666666666667,32.443333333333335,29.67,20.152281095035725,15.872783834811901,5.623333333333328,13.886666666666663,-0.1935596170583116,1.2879012345679013,25.52,20.81,81.54388714733541
2011-04-15,Dambulla,PUMPKIN,34.2,2011,4,2,105,Maha,0,1,46.33,57.45,18.34,28.85,14.47,45.99333333333334,33.335,31.314166666666665,11.62865569760041,15.780556073852383,-11.793333333333337,0.865000000000002,-0.26181739693503125,0.8647764449291169,14.47,19.730000000000004,136.35107118175537
2011-05-15,Dambulla,PUMPKIN,17.76,2011,5,2,135,Maha,0,1,34.2,46.33,57.45,23.44,20.6,32.763333333333335,32.38833333333333,31.0775,14.339080630686684,16.63984545200664,-15.003333333333334,-14.628333333333327,-0.48070175438596496,-0.6908616187989556,20.6,-2.84,-13.786407766990289
2011-06-15,Dambulla,PUMPKIN,14.0,2011,6,2,166,Intermediate1,0,0,17.76,34.2,46.33,20.25,30.07,21.986666666666668,31.346666666666664,29.738333333333333,10.742836372826948,17.712727250953368,-7.986666666666668,-17.346666666666664,-0.21171171171171177,-0.6978199870494279,30.07,-16.07,-53.44196873960758
2011-07-15,Dambulla,PUMPKIN,12.6,2011,7,3,196,Intermediate1,0,0,14.0,17.76,34.2,18.34,31.6,14.786666666666667,30.390000000000004,28.155,2.668432748512383,18.68409162897676,-2.1866666666666674,-17.790000000000006,-0.09999999999999998,-0.631578947368421,31.6,-19.0,-60.12658227848101
2011-08-15,Dambulla,PUMPKIN,14.96,2011,8,3,227,Intermediate1,0,0,12.6,14.0,17.76,57.45,29.64,13.853333333333333,23.308333333333334,26.931666666666672,1.1868164699452515,13.787078612478656,1.1066666666666674,-8.348333333333333,0.1873015873015873,-0.1576576576576577,29.64,-14.68,-49.527665317139
2011-09-15,Dambulla,PUMPKIN,33.75,2011,9,3,258,Intermediate2,0,0,14.96,12.6,14.0,46.33,35.0,20.436666666666667,21.21166666666667,26.827500000000004,11.589910842337554,10.030681764798764,13.313333333333333,12.53833333333333,1.2560160427807485,1.4107142857142856,35.0,-1.25,-3.571428571428571
2011-10-15,Dambulla,PUMPKIN,36.4,2011,10,4,288,Intermediate2,0,0,33.75,14.96,12.6,34.2,28.85,28.37,21.578333333333333,27.456666666666667,11.688742447329421,10.623134032227327,8.029999999999998,14.821666666666665,0.07851851851851843,1.8888888888888888,28.85,7.549999999999997,26.169844020797218
2011-11-15,Dambulla,PUMPKIN,52.25,2011,11,4,319,Intermediate2,0,0,36.4,33.75,14.96,17.76,23.44,40.800000000000004,27.326666666666664,29.8575,10.004124149569567,16.07585974891129,11.449999999999996,24.923333333333336,0.43543956043956045,2.492647058823529,23.44,28.81,122.90955631399316
2011-12-15,Dambulla,PUMPKIN,49.0,2011,12,4,349,Yala,1,0,52.25,36.4,33.75,14.0,20.25,45.88333333333333,33.16,32.25333333333334,8.372026835440417,16.61404827247108,3.116666666666667,15.840000000000003,-0.062200956937799035,0.45185185185185195,20.25,28.75,141.97530864197532
2012-01-15,Dambulla,PUMPKIN,26.96,2012,1,1,15,Yala,1,0,49.0,52.25,36.4,12.6,18.34,42.73666666666667,35.553333333333335,32.971666666666664,13.75928898356795,13.867163612890199,-15.77666666666667,-8.593333333333334,-0.4497959183673469,-0.2593406593406593,18.34,8.620000000000001,47.0010905125409
2012-02-15,Dambulla,PUMPKIN,24.2,2012,2,1,46,Yala,1,0,26.96,49.0,52.25,14.96,57.45,33.38666666666666,37.093333333333334,30.200833333333332,13.59178183069954,11.419932866119042,-9.186666666666664,-12.893333333333334,-0.10237388724035612,-0.5368421052631579,57.45,-33.25,-57.87641427328111
2012-03-15,Dambulla,PUMPKIN,18.27,2012,3,1,75,Maha,0,1,24.2,26.96,49.0,33.75,46.33,23.143333333333334,34.51333333333333,27.8625,4.440319057605412,13.822271400412667,-4.873333333333335,-16.24333333333333,-0.24504132231404963,-0.6271428571428572,46.33,-28.06,-60.56550830995035
2012-04-15,Dambulla,PUMPKIN,12.4,2012,4,2,106,Maha,0,1,18.27,24.2,26.96,36.4,34.2,18.29,30.513333333333335,26.045833333333334,5.900025423674066,16.399487390362726,-5.889999999999999,-18.113333333333337,-0.32129173508483855,-0.5400593471810089,34.2,-21.800000000000004,-63.74269005847953
2012-05-15,Dambulla,PUMPKIN,20.13,2012,5,2,136,Maha,0,1,12.4,18.27,24.2,52.25,17.76,16.933333333333334,25.159999999999997,26.24333333333333,4.034629268388068,12.712968182135889,3.1966666666666654,-5.029999999999998,0.6233870967741935,-0.1681818181818182,17.76,2.3699999999999974,13.344594594594577
2012-06-15,Dambulla,PUMPKIN,57.53,2012,6,2,167,Intermediate1,0,0,20.13,12.4,18.27,49.0,14.0,30.02,26.581666666666667,29.870833333333334,24.135830211534067,15.971488868188407,27.51,30.948333333333334,1.8579234972677598,2.1488779419813904,14.0,43.53,310.92857142857144
2012-07-15,Dambulla,PUMPKIN,41.72,2012,7,3,197,Intermediate1,0,0,57.53,20.13,12.4,26.96,12.6,39.79333333333333,29.041666666666668,32.2975,18.774291819755387,17.1356860576595,1.9266666666666694,12.678333333333331,-0.2748131409699288,2.364516129032258,12.6,29.119999999999997,231.1111111111111
2012-08-15,Dambulla,PUMPKIN,35.3,2012,8,3,228,Intermediate1,0,0,41.72,57.53,20.13,24.2,14.96,44.85,30.891666666666666,33.9925,11.440756093895224,17.107592953617583,-9.550000000000004,4.408333333333331,-0.1538830297219559,0.7536015896671633,14.96,20.339999999999996,135.96256684491976
2012-09-15,Dambulla,PUMPKIN,45.6,2012,9,3,259,Intermediate2,0,0,35.3,41.72,57.53,18.27,33.75,40.873333333333335,35.446666666666665,34.98,5.201935537214392,16.708615342590956,4.726666666666667,10.153333333333336,0.2917847025495752,-0.20737006779071787,33.75,11.850000000000001,35.111111111111114
2012-10-15,Dambulla,PUMPKIN,33.36,2012,10,4,289,Intermediate2,0,0,45.6,35.3,41.72,12.4,36.4,38.086666666666666,38.94,34.72666666666667,6.57864221046668,12.616451165046337,-4.726666666666667,-5.579999999999998,-0.268421052631579,-0.20038350910834135,36.4,-3.039999999999999,-8.35164835164835
2012-11-15,Dambulla,PUMPKIN,51.6,2012,11,4,320,Intermediate2,0,0,33.36,45.6,35.3,20.13,52.25,43.52,44.185,34.6725,9.29619276908567,9.351722301266165,8.079999999999998,7.414999999999999,0.5467625899280577,0.4617563739376773,52.25,-0.6499999999999986,-1.244019138755978
2012-12-15,Dambulla,PUMPKIN,19.04,2012,12,4,350,Yala,1,0,51.6,33.36,45.6,57.53,49.0,34.666666666666664,37.77,32.17583333333334,16.319281029914702,11.353785271881756,-15.626666666666665,-18.730000000000004,-0.6310077519379845,-0.5824561403508772,49.0,-29.96,-61.142857142857146
2013-01-15,Dambulla,PUMPKIN,17.35,2013,1,1,15,Yala,1,0,19.04,51.6,33.36,41.72,26.96,29.33,33.708333333333336,31.375,19.304887982062997,13.761782466914154,-11.979999999999997,-16.358333333333334,-0.08876050420168058,-0.4799160671462829,26.96,-9.61,-35.645400593471805
2013-02-15,Dambulla,PUMPKIN,27.0,2013,2,1,46,Yala,1,0,17.35,19.04,51.6,35.3,24.2,21.13,32.325,31.608333333333334,5.153319318652786,13.985134607861278,5.870000000000001,-5.325000000000003,0.5561959654178672,-0.4767441860465117,24.2,2.8000000000000007,11.5702479338843
2013-03-15,Dambulla,PUMPKIN,38.4,2013,3,1,74,Maha,0,1,27.0,17.35,19.04,45.6,18.27,27.583333333333332,31.125,33.285833333333336,10.537116936493277,12.883787874689618,10.816666666666666,7.274999999999999,0.4222222222222223,1.0168067226890756,18.27,20.13,110.1806239737274
2013-04-15,Dambulla,PUMPKIN,16.6,2013,4,2,105,Maha,0,1,38.4,27.0,17.35,33.36,12.4,27.333333333333332,28.331666666666667,33.63583333333333,10.903821959906235,14.065021033282031,-10.73333333333333,-11.731666666666666,-0.5677083333333333,-0.043227665706051854,12.4,4.200000000000001,33.870967741935495
2013-05-15,Dambulla,PUMPKIN,24.67,2013,5,2,135,Maha,0,1,16.6,38.4,27.0,51.6,20.13,26.55666666666667,23.843333333333334,34.01416666666667,11.021779953044492,8.24919066737253,-1.8866666666666667,0.826666666666668,0.486144578313253,-0.0862962962962962,20.13,4.540000000000003,22.553402881271747
2013-06-15,Dambulla,PUMPKIN,31.75,2013,6,2,166,Intermediate1,0,0,24.67,16.6,38.4,19.04,57.53,24.340000000000003,25.96166666666667,31.86583333333333,7.580389172067623,8.399584315111431,7.409999999999997,5.78833333333333,0.2869882448317793,-0.17317708333333326,57.53,-25.78,-44.811402746393185
2013-07-15,Dambulla,PUMPKIN,17.92,2013,7,3,196,Intermediate1,0,0,31.75,24.67,16.6,17.35,41.72,24.78,26.05666666666667,29.882500000000004,6.9156561510821275,8.28514976730451,-6.859999999999999,-8.136666666666667,-0.43559055118110235,0.07951807228915664,41.72,-23.799999999999997,-57.04697986577181
2013-08-15,Dambulla,PUMPKIN,19.6,2013,8,3,227,Intermediate1,0,0,17.92,31.75,24.67,27.0,35.3,23.090000000000003,24.823333333333334,28.574166666666667,7.546674764424396,8.658989933396736,-3.490000000000002,-5.223333333333333,0.09375,-0.20551276854479128,35.3,-15.699999999999996,-44.47592067988668
2013-09-15,Dambulla,PUMPKIN,22.04,2013,9,3,258,Intermediate2,0,0,19.6,17.92,31.75,38.4,45.6,19.853333333333335,22.096666666666668,26.610833333333332,2.071649906073243,5.544426631011188,2.186666666666664,-0.05666666666666842,0.12448979591836729,-0.30582677165354333,45.6,-23.560000000000002,-51.66666666666667
2013-10-15,Dambulla,PUMPKIN,16.5,2013,10,4,288,Intermediate2,0,0,22.04,19.6,17.92,16.6,33.36,19.38,22.080000000000002,25.205833333333334,2.776544615164673,5.564368787203038,-2.879999999999999,-5.580000000000002,-0.25136116152450083,-0.07924107142857151,33.36,-16.86,-50.53956834532374
2013-11-15,Dambulla,PUMPKIN,26.2,2013,11,4,319,Intermediate2,0,0,16.5,22.04,19.6,24.67,51.6,21.58,22.334999999999997,23.089166666666667,4.866333321917023,5.7391140431254195,4.620000000000001,3.865000000000002,0.5878787878787879,0.33673469387755084,51.6,-25.400000000000002,-49.22480620155039
2013-12-15,Dambulla,PUMPKIN,17.08,2013,12,4,349,Yala,1,0,26.2,16.5,22.04,31.75,19.04,19.926666666666666,19.889999999999997,22.92583333333333,5.44060045705741,3.682167839737812,-2.8466666666666676,-2.8099999999999987,-0.3480916030534351,-0.22504537205081676,19.04,-1.9600000000000009,-10.294117647058828
2014-01-15,Dambulla,PUMPKIN,14.6,2014,1,1,15,Yala,1,0,17.08,26.2,16.5,17.92,17.35,19.293333333333333,19.336666666666666,22.69666666666667,6.108529555738704,4.244005969207171,-4.693333333333333,-4.736666666666666,-0.14519906323185006,-0.11515151515151523,17.35,-2.7500000000000018,-15.850144092219029
2014-02-15,Dambulla,PUMPKIN,21.45,2014,2,1,46,Yala,1,0,14.6,17.08,26.2,19.6,27.0,17.709999999999997,19.645,22.234166666666667,3.468183962825492,4.333228588477583,3.740000000000002,1.8049999999999997,0.4691780821917808,-0.18129770992366412,27.0,-5.550000000000001,-20.555555555555557
2014-03-15,Dambulla,PUMPKIN,21.56,2014,3,1,74,Maha,0,1,21.45,14.6,17.08,22.04,38.4,19.203333333333333,19.565,20.830833333333334,3.9869829863360673,4.2843237506051555,2.3566666666666656,1.9949999999999974,0.00512820512820511,0.2622950819672132,38.4,-16.84,-43.854166666666664
2014-04-15,Dambulla,PUMPKIN,23.05,2014,4,2,105,Maha,0,1,21.56,21.45,14.6,16.5,16.6,22.02,20.656666666666666,21.368333333333336,0.8937001734362231,4.180376378589144,1.0300000000000011,2.3933333333333344,0.06910946196660483,0.5787671232876712,16.6,6.449999999999999,38.85542168674698
2014-05-15,Dambulla,PUMPKIN,44.9,2014,5,2,135,Maha,0,1,23.05,21.56,21.45,26.2,24.67,29.836666666666662,23.77333333333333,23.054166666666664,13.066485117786392,10.826880745009897,15.063333333333336,21.12666666666667,0.9479392624728848,1.0932400932400932,24.67,20.229999999999997,82.00243210376973
2014-06-15,Dambulla,PUMPKIN,58.24,2014,6,2,166,Intermediate1,0,0,44.9,23.05,21.56,17.08,31.75,42.06333333333333,30.633333333333336,25.261666666666667,17.765670078365556,17.011170055779996,16.17666666666667,27.606666666666666,0.29710467706013377,1.7012987012987018,31.75,26.490000000000002,83.43307086614173
2014-07-15,Dambulla,PUMPKIN,32.5,2014,7,3,196,Intermediate1,0,0,58.24,44.9,23.05,14.6,17.92,45.21333333333333,33.61666666666667,26.476666666666663,12.872860340007316,15.099102843105147,-12.713333333333331,-1.1166666666666671,-0.4419642857142857,0.4099783080260304,17.92,14.579999999999998,81.36160714285712
2014-08-15,Dambulla,PUMPKIN,18.3,2014,8,3,227,Intermediate1,0,0,32.5,58.24,44.9,21.45,19.6,36.346666666666664,33.09166666666666,26.368333333333336,20.245951035536297,15.65141069254353,-18.046666666666663,-14.79166666666666,-0.43692307692307686,-0.5924276169265033,19.6,-1.3000000000000007,-6.632653061224493
2014-09-15,Dambulla,PUMPKIN,15.0,2014,9,3,258,Intermediate2,0,0,18.3,32.5,58.24,21.56,22.04,21.933333333333334,31.99833333333333,25.781666666666666,9.298566197717422,16.804702218922714,-6.933333333333334,-16.99833333333333,-0.180327868852459,-0.742445054945055,22.04,-7.039999999999999,-31.941923774954628
2014-10-15,Dambulla,PUMPKIN,22.2,2014,10,4,288,Intermediate2,0,0,15.0,18.3,32.5,23.05,16.5,18.5,31.85666666666667,26.256666666666664,3.6041642581879745,16.898546288561807,3.6999999999999993,-9.65666666666667,0.48,-0.316923076923077,16.5,5.699999999999999,34.54545454545454
2014-11-15,Dambulla,PUMPKIN,28.5,2014,11,4,319,Intermediate2,0,0,22.2,15.0,18.3,44.9,26.2,21.900000000000002,29.123333333333335,26.448333333333334,6.754998149518601,15.646829284767763,6.599999999999998,-0.6233333333333348,0.28378378378378377,0.5573770491803278,26.2,2.3000000000000007,8.778625954198477
2014-12-15,Dambulla,PUMPKIN,22.92,2014,12,4,349,Yala,1,0,28.5,22.2,15.0,58.24,17.08,24.540000000000003,23.236666666666665,26.935000000000002,3.448303930920207,6.432733996262102,-1.620000000000001,-0.3166666666666629,-0.1957894736842105,0.528,17.08,5.840000000000003,34.192037470726014
2015-01-15,Dambulla,PUMPKIN,38.65,2015,1,1,15,Yala,1,0,22.92,28.5,22.2,32.5,14.6,30.02333333333333,24.261666666666667,28.939166666666665,7.974875129638905,8.394737438816424,8.626666666666669,14.388333333333332,0.6863001745200696,0.7409909909909911,14.6,24.049999999999997,164.72602739726025
2015-02-15,Dambulla,PUMPKIN,103.0,2015,2,1,46,Yala,1,0,38.65,22.92,28.5,18.3,21.45,54.85666666666666,38.37833333333333,35.73500000000001,42.42868880054312,32.6216495086724,48.14333333333334,64.62166666666667,1.6649417852522639,2.6140350877192984,21.45,81.55,380.1864801864802
2015-03-15,Dambulla,PUMPKIN,55.96,2015,3,1,74,Maha,0,1,103.0,38.65,22.92,15.0,21.56,65.86999999999999,45.205000000000005,38.60166666666667,33.29995045041358,30.996155729380362,-9.90999999999999,10.754999999999995,-0.45669902912621363,1.4415357766143106,21.56,34.400000000000006,159.55473098330245
2015-04-15,Dambulla,PUMPKIN,13.1,2015,4,2,105,Maha,0,1,55.96,103.0,38.65,22.2,23.05,57.35333333333333,43.68833333333333,37.7725,44.96619322706041,32.53154679179374,-44.25333333333333,-30.58833333333333,-0.7659042172980701,-0.6610608020698576,23.05,-9.950000000000001,-43.16702819956617
2015-05-15,Dambulla,PUMPKIN,14.35,2015,5,2,135,Maha,0,1,13.1,55.96,103.0,28.5,44.9,27.80333333333333,41.330000000000005,35.22666666666667,24.392397039514872,34.31672944789464,-13.453333333333331,-26.980000000000004,0.09541984732824438,-0.8606796116504855,44.9,-30.549999999999997,-68.04008908685968
2015-06-15,Dambulla,PUMPKIN,12.92,2015,6,2,166,Intermediate1,0,0,14.35,13.1,55.96,22.92,58.24,13.456666666666665,39.663333333333334,31.450000000000003,0.7788666980518868,35.60820954031058,-0.5366666666666653,-26.743333333333332,-0.0996515679442509,-0.7691208005718371,58.24,-45.32,-77.81593406593407
2015-07-15,Dambulla,PUMPKIN,23.25,2015,7,3,196,Intermediate1,0,0,12.92,14.35,13.1,38.65,32.5,16.84,37.096666666666664,30.67916666666667,5.5970795956463615,36.24518432380591,6.41,-13.846666666666664,0.7995356037151702,0.7748091603053435,32.5,-9.25,-28.46153846153846
2015-08-15,Dambulla,PUMPKIN,28.64,2015,8,3,227,Intermediate1,0,0,23.25,12.92,14.35,103.0,18.3,21.603333333333335,24.703333333333333,31.540833333333335,7.98831855482329,16.584719071080652,7.036666666666665,3.9366666666666674,0.2318279569892474,0.9958188153310106,18.3,10.34,56.50273224043716
2015-09-15,Dambulla,PUMPKIN,29.6,2015,9,3,258,Intermediate2,0,0,28.64,23.25,12.92,55.96,15.0,27.163333333333338,20.31,32.7575,3.4228691668443743,7.828849213006971,2.436666666666664,9.290000000000003,0.033519553072625774,1.2910216718266256,15.0,14.600000000000001,97.33333333333334
2015-10-15,Dambulla,PUMPKIN,33.1,2015,10,4,288,Intermediate2,0,0,29.6,28.64,23.25,13.1,22.2,30.44666666666667,23.643333333333334,33.66583333333333,2.347452519931721,8.38317044242012,2.6533333333333324,9.456666666666667,0.1182432432432432,0.4236559139784948,22.2,10.900000000000002,49.09909909909911
2015-11-15,Dambulla,PUMPKIN,30.440000000000005,2015,11,4,319,Intermediate2,0,0,33.1,29.6,28.64,14.35,28.5,31.04666666666667,26.325000000000003,33.8275,1.8271653820422937,7.322135617427442,-0.6066666666666656,4.115000000000002,-0.08036253776435032,0.0628491620111733,28.5,1.9400000000000048,6.807017543859666
2015-12-15,Dambulla,PUMPKIN,33.1,2015,12,4,349,Yala,1,0,30.440000000000005,33.1,29.6,12.92,22.92,32.21333333333334,29.688333333333333,34.67583333333334,1.5357517160445295,3.6442525525361202,0.8866666666666632,3.411666666666669,0.08738501971090651,0.1182432432432432,22.92,10.18,44.4153577661431
2016-01-15,Dambulla,PUMPKIN,43.1,2016,1,1,15,Yala,1,0,33.1,30.440000000000005,33.1,23.25,38.65,35.546666666666674,32.99666666666666,35.046666666666674,6.67521784912924,5.275474070324472,7.5533333333333275,10.103333333333339,0.30211480362537757,0.30211480362537757,38.65,4.450000000000003,11.51358344113843
2016-02-15,Dambulla,PUMPKIN,68.4,2016,2,1,46,Yala,1,0,43.1,33.1,30.440000000000005,28.64,103.0,48.20000000000001,39.623333333333335,32.163333333333334,18.19422985454454,14.900284113622313,20.199999999999996,28.77666666666667,0.5870069605568446,1.2470433639947438,103.0,-34.599999999999994,-33.592233009708735
2016-03-15,Dambulla,PUMPKIN,22.25,2016,3,1,75,Maha,0,1,68.4,43.1,33.1,29.6,55.96,44.583333333333336,38.39833333333333,29.354166666666668,23.11072983125659,16.13972789939984,-22.333333333333336,-16.148333333333333,-0.6747076023391814,-0.32779456193353473,55.96,-33.71,-60.23945675482487
2016-04-15,Dambulla,PUMPKIN,20.1,2016,4,2,106,Maha,0,1,22.25,68.4,43.1,33.1,13.1,36.91666666666668,36.23166666666667,29.937500000000004,27.286550411023626,17.78226129227286,-16.816666666666677,-16.131666666666668,-0.09662921348314601,-0.5336426914153132,13.1,7.000000000000002,53.435114503816806
2016-05-15,Dambulla,PUMPKIN,37.64,2016,5,2,136,Maha,0,1,20.1,22.25,68.4,30.440000000000005,14.35,26.663333333333338,37.431666666666665,31.878333333333334,9.566662601625191,17.55473772708284,10.976666666666663,0.2083333333333357,0.8726368159203979,-0.4497076023391813,14.35,23.29,162.29965156794427
2016-06-15,Dambulla,PUMPKIN,80.0,2016,6,2,167,Intermediate1,0,0,37.64,20.1,22.25,33.1,12.92,45.913333333333334,45.248333333333335,37.468333333333334,30.795105671735126,24.362028172273856,34.086666666666666,34.751666666666665,1.1253985122210413,2.595505617977528,12.92,67.08,519.1950464396284
2016-07-15,Dambulla,PUMPKIN,109.25,2016,7,3,197,Intermediate1,0,0,80.0,37.64,20.1,43.1,23.25,75.63000000000001,56.27333333333333,44.635,36.00445389115071,35.580433761642986,33.61999999999999,52.97666666666667,0.3656250000000001,4.435323383084577,23.25,86.0,369.89247311827955
2016-08-15,Dambulla,PUMPKIN,41.48,2016,8,3,228,Intermediate1,0,0,109.25,80.0,37.64,68.4,28.64,76.91,51.78666666666667,45.705000000000005,33.990503085420755,35.442465866057695,-35.43,-10.306666666666672,-0.6203203661327231,0.10201912858660989,28.64,12.839999999999996,44.83240223463686
2016-09-15,Dambulla,PUMPKIN,23.2,2016,9,3,259,Intermediate2,0,0,41.48,109.25,80.0,22.25,29.6,57.97666666666667,51.945,45.17166666666666,45.334927300408594,35.28590185895776,-34.77666666666667,-28.745,-0.44069431051108965,-0.71,29.6,-6.400000000000002,-21.621621621621628
2016-10-15,Dambulla,PUMPKIN,25.36,2016,10,4,289,Intermediate2,0,0,23.2,41.48,109.25,20.1,33.1,30.013333333333332,52.821666666666665,44.52666666666667,9.988980595302705,34.390467526142544,-4.653333333333332,-27.461666666666666,0.09310344827586214,-0.7678718535469108,33.1,-7.740000000000002,-23.383685800604233
2016-11-15,Dambulla,PUMPKIN,30.0,2016,11,4,320,Intermediate2,0,0,25.36,23.2,41.48,37.64,30.440000000000005,26.186666666666667,51.54833333333334,44.49,3.4745551273989412,35.196984198460314,3.8133333333333326,-21.54833333333334,0.18296529968454256,-0.2767598842815814,30.440000000000005,-0.44000000000000483,-1.4454664914586226
2016-12-15,Dambulla,PUMPKIN,33.2,2016,12,4,350,Yala,1,0,30.0,25.36,23.2,80.0,33.1,29.52,43.748333333333335,44.498333333333335,3.9419791983216697,32.72999383847583,3.6800000000000033,-10.548333333333332,0.10666666666666669,0.4310344827586208,33.1,0.10000000000000142,0.30211480362538196
2017-01-15,Dambulla,PUMPKIN,43.96,2017,1,1,15,Yala,1,0,33.2,30.0,25.36,109.25,43.1,35.72,32.86666666666667,44.57,7.313220904635685,8.430598238954719,8.240000000000002,11.093333333333334,0.3240963855421686,0.7334384858044165,43.1,0.8599999999999994,1.9953596287703002
2017-02-15,Dambulla,PUMPKIN,47.65,2017,2,1,46,Yala,1,0,43.96,33.2,30.0,41.48,68.4,41.60333333333333,33.895,42.840833333333336,7.507731570410158,9.933655419834116,6.046666666666667,13.754999999999995,0.08393994540491345,0.5883333333333334,68.4,-20.750000000000007,-30.336257309941526
2017-03-15,Dambulla,PUMPKIN,53.35,2017,3,1,74,Maha,0,1,47.65,43.96,33.2,23.2,22.25,48.32,38.919999999999995,45.432500000000005,4.730718761456834,11.009067172108608,5.030000000000001,14.430000000000007,0.1196222455403988,0.6069277108433735,22.25,31.1,139.77528089887642
2017-04-15,Dambulla,PUMPKIN,45.53333333333333,2017,4,2,105,Maha,0,1,53.35,47.65,43.96,25.36,20.1,48.84444444444444,42.282222222222224,47.551944444444445,4.042906453603924,8.922254739113251,-3.31111111111111,3.2511111111111077,-0.1465167135270229,0.03579011222323314,20.1,25.43333333333333,126.53399668325038
2017-05-15,Dambulla,PUMPKIN,48.96,2017,5,2,135,Maha,0,1,45.53333333333333,53.35,47.65,30.0,37.64,49.28111111111111,45.44222222222222,48.49527777777778,3.918214351423788,6.80968841403888,-0.321111111111108,3.5177777777777806,0.07525622254758435,0.02749213011542495,37.64,11.32,30.074388947927737
2017-06-15,Dambulla,PUMPKIN,86.25,2017,6,2,166,Intermediate1,0,0,48.96,45.53333333333333,53.35,33.2,80.0,60.24777777777778,54.283888888888896,49.016111111111115,22.583670682187172,15.988818511929079,26.002222222222223,31.966111111111104,0.7616421568627452,0.6166822867853796,80.0,6.25,7.8125
2017-07-15,Dambulla,PUMPKIN,86.4,2017,7,3,196,Intermediate1,0,0,86.25,48.96,45.53333333333333,43.96,109.25,73.87,61.35722222222222,47.11194444444445,21.572823181030298,19.508363496108394,12.530000000000001,25.042777777777786,0.0017391304347826875,0.8975109809663253,109.25,-22.849999999999994,-20.915331807780316
2017-08-15,Dambulla,PUMPKIN,33.3,2017,8,3,227,Intermediate1,0,0,86.4,86.25,48.96,47.65,41.48,68.64999999999999,58.96555555555556,46.430277777777775,30.614089893380772,22.216573059734415,-35.349999999999994,-25.665555555555564,-0.6145833333333334,-0.3198529411764707,41.48,-8.18,-19.720347155255546
2017-09-15,Dambulla,PUMPKIN,30.5,2017,9,3,258,Intermediate2,0,0,33.3,86.4,86.25,53.35,23.2,50.06666666666666,55.157222222222224,47.038611111111116,31.49671940588945,25.138072976323418,-19.566666666666663,-24.657222222222224,-0.08408408408408397,-0.6463768115942029,23.2,7.300000000000001,31.465517241379317
2017-10-15,Dambulla,PUMPKIN,38.4,2017,10,4,288,Intermediate2,0,0,30.5,33.3,86.4,45.53333333333333,25.36,34.06666666666666,53.968333333333334,48.125277777777775,4.005413004090025,25.843057417160715,4.333333333333336,-15.568333333333335,0.25901639344262284,-0.5555555555555556,25.36,13.04,51.419558359621455
