Vegetable_Name,Week_Start,ISO_Year,ISO_Week,Is_Train,Time_Index
Pumpkin,2017-03-13,2017,11,True,376
Pumpkin,2017-03-20,2017,12,True,377
Pumpkin,2017-03-27,2017,13,True,378
Pumpkin,2017-04-03,2017,14,True,379
Pumpkin,2017-04-10,2017,15,True,380
Pumpkin,2017-04-17,2017,16,True,381
Pumpkin,2017-04-24,2017,17,True,382
Pumpkin,2017-05-01,2017,18,True,383
Pumpkin,2017-05-08,2017,19,True,384
Pumpkin,2017-05-15,2017,20,True,385
Pumpkin,2017-05-22,2017,21,True,386
Pumpkin,2017-05-29,2017,22,True,387
Pumpkin,2017-06-05,2017,23,True,388
Pumpkin,2017-06-12,2017,24,True,389
Pumpkin,2017-06-19,2017,25,True,390
Pumpkin,2017-06-26,2017,26,True,391
Pumpkin,2017-07-03,2017,27,True,392
Pumpkin,2017-07-10,2017,28,True,393
Pumpkin,2017-07-17,2017,29,True,394
Pumpkin,2017-07-24,2017,30,True,395
Pumpkin,2017-07-31,2017,31,True,396
Pumpkin,2017-08-07,2017,32,True,397
Pumpkin,2017-08-14,2017,33,True,398
Pumpkin,2017-08-21,2017,34,True,399
Pumpkin,2017-08-28,2017,35,True,400
Pumpkin,2017-09-04,2017,36,True,401
Pumpkin,2017-09-11,2017,37,True,402
Pumpkin,2017-09-18,2017,38,True,403
Pumpkin,2017-09-25,2017,39,True,404
Pumpkin,2017-10-02,2017,40,True,405
Pumpkin,2017-10-09,2017,41,True,406
Pumpkin,2017-10-16,2017,42,True,407
Pumpkin,2017-10-23,2017,43,True,408
Pumpkin,2017-10-30,2017,44,True,409
Pumpkin,2017-11-06,2017,45,True,410
Pumpkin,2017-11-13,2017,46,True,411
Pumpkin,2017-11-20,2017,47,True,412
Pumpkin,2017-11-27,2017,48,True,413
Pumpkin,2017-12-04,2017,49,True,414
Pumpkin,2017-12-11,2017,50,True,415
Pumpkin,2017-12-18,2017,51,True,416
Pumpkin,2017-12-25,2017,52,True,417
Pumpkin,2018-01-01,2018,1,True,418
Pumpkin,2018-01-08,2018,2,True,419
Pumpkin,2018-01-15,2018,3,True,420
Pumpkin,2018-01-22,2018,4,True,421
Pumpkin,2018-01-29,2018,5,True,422
Pumpkin,2018-02-05,2018,6,True,423
Pumpkin,2018-02-12,2018,7,True,424
Pumpkin,2018-02-19,2018,8,True,425
Pumpkin,2018-02-26,2018,9,True,426
Pumpkin,2018-03-05,2018,10,True,427
Pumpkin,2018-03-12,2018,11,True,428
Pumpkin,2018-03-19,2018,12,True,429
Pumpkin,2018-03-26,2018,13,True,430
Pumpkin,2018-04-02,2018,14,True,431
Pumpkin,2018-04-09,2018,15,True,432
Pumpkin,2018-04-16,2018,16,True,433
Pumpkin,2018-04-23,2018,17,True,434
Pumpkin,2018-04-30,2018,18,True,435
Pumpkin,2018-05-07,2018,19,True,436
Pumpkin,2018-05-14,2018,20,True,437
Pumpkin,2018-05-21,2018,21,True,438
Pumpkin,2018-05-28,2018,22,True,439
Pumpkin,2018-06-04,2018,23,True,440
Pumpkin,2018-06-11,2018,24,True,441
Pumpkin,2018-06-18,2018,25,True,442
Pumpkin,2018-06-25,2018,26,True,443
Pumpkin,2018-07-02,2018,27,True,444
Pumpkin,2018-07-09,2018,28,True,445
Pumpkin,2018-07-16,2018,29,True,446
Pumpkin,2018-07-23,2018,30,True,447
Pumpkin,2018-07-30,2018,31,True,448
Pumpkin,2018-08-06,2018,32,True,449
Pumpkin,2018-08-13,2018,33,True,450
Pumpkin,2018-08-20,2018,34,True,451
Pumpkin,2018-08-27,2018,35,True,452
Pumpkin,2018-09-03,2018,36,True,453
Pumpkin,2018-09-10,2018,37,True,454
Pumpkin,2018-09-17,2018,38,True,455
Pumpkin,2018-09-24,2018,39,True,456
Pumpkin,2018-10-01,2018,40,True,457
Pumpkin,2018-10-08,2018,41,True,458
Pumpkin,2018-10-15,2018,42,True,459
Pumpkin,2018-10-22,2018,43,True,460
Pumpkin,2018-10-29,2018,44,True,461
Pumpkin,2018-11-05,2018,45,True,462
Pumpkin,2018-11-12,2018,46,True,463
Pumpkin,2018-11-19,2018,47,True,464
Pumpkin,2018-11-26,2018,48,True,465
Pumpkin,2018-12-03,2018,49,True,466
Pumpkin,2018-12-10,2018,50,True,467
Pumpkin,2018-12-17,2018,51,True,468
Pumpkin,2018-12-24,2018,52,True,469
Pumpkin,2018-12-31,2019,1,True,470
Pumpkin,2019-01-07,2019,2,True,471
Pumpkin,2019-01-14,2019,3,True,472
Pumpkin,2019-01-21,2019,4,True,473
Pumpkin,2019-01-28,2019,5,True,474
Pumpkin,2019-02-04,2019,6,True,475
Pumpkin,2019-02-11,2019,7,True,476
Pumpkin,2019-02-18,2019,8,True,477
Pumpkin,2019-02-25,2019,9,True,478
Pumpkin,2019-03-04,2019,10,True,479
Pumpkin,2019-03-11,2019,11,True,480
Pumpkin,2019-03-18,2019,12,True,481
Pumpkin,2019-03-25,2019,13,True,482
Pumpkin,2019-04-01,2019,14,True,483
Pumpkin,2019-04-08,2019,15,True,484
Pumpkin,2019-04-15,2019,16,True,485
Pumpkin,2019-04-22,2019,17,True,486
Pumpkin,2019-04-29,2019,18,True,487
Pumpkin,2019-05-06,2019,19,True,488
Pumpkin,2019-05-13,2019,20,True,489
Pumpkin,2019-05-20,2019,21,True,490
Pumpkin,2019-05-27,2019,22,True,491
Pumpkin,2019-06-03,2019,23,True,492
Pumpkin,2019-06-10,2019,24,True,493
Pumpkin,2019-06-17,2019,25,True,494
Pumpkin,2019-06-24,2019,26,True,495
Pumpkin,2019-07-01,2019,27,True,496
Pumpkin,2019-07-08,2019,28,True,497
Pumpkin,2019-07-15,2019,29,True,498
Pumpkin,2019-07-22,2019,30,True,499
Pumpkin,2019-07-29,2019,31,True,500
Pumpkin,2019-08-05,2019,32,True,501
Pumpkin,2019-08-12,2019,33,True,502
Pumpkin,2019-08-19,2019,34,True,503
Pumpkin,2019-08-26,2019,35,True,504
Pumpkin,2019-09-02,2019,36,True,505
Pumpkin,2019-09-09,2019,37,True,506
Pumpkin,2019-09-16,2019,38,True,507
Pumpkin,2019-09-23,2019,39,True,508
Pumpkin,2019-09-30,2019,40,True,509
Pumpkin,2019-10-07,2019,41,True,510
Pumpkin,2019-10-14,2019,42,True,511
Pumpkin,2019-10-21,2019,43,True,512
Pumpkin,2019-10-28,2019,44,True,513
Pumpkin,2019-11-04,2019,45,True,514
Pumpkin,2019-11-11,2019,46,True,515
Pumpkin,2019-11-18,2019,47,True,516
Pumpkin,2019-11-25,2019,48,True,517
Pumpkin,2019-12-02,2019,49,True,518
Pumpkin,2019-12-09,2019,50,True,519
Pumpkin,2019-12-16,2019,51,True,520
Pumpkin,2019-12-23,2019,52,True,521
Pumpkin,2019-12-30,2020,1,True,522
Pumpkin,2020-01-06,2020,2,True,523
Pumpkin,2020-01-13,2020,3,True,524
Pumpkin,2020-01-20,2020,4,True,525
Pumpkin,2020-01-27,2020,5,True,526
Pumpkin,2020-02-03,2020,6,True,527
Pumpkin,2020-02-10,2020,7,True,528
Pumpkin,2020-02-17,2020,8,True,529
Pumpkin,2020-02-24,2020,9,True,530
Pumpkin,2020-03-02,2020,10,True,531
Pumpkin,2020-03-09,2020,11,True,532
Pumpkin,2020-03-16,2020,12,True,533
Pumpkin,2020-03-23,2020,13,True,534
Pumpkin,2020-03-30,2020,14,True,535
Pumpkin,2020-04-06,2020,15,True,536
Pumpkin,2020-04-13,2020,16,True,537
Pumpkin,2020-04-20,2020,17,True,538
Pumpkin,2020-04-27,2020,18,True,539
Pumpkin,2020-05-04,2020,19,True,540
Pumpkin,2020-05-11,2020,20,True,541
Pumpkin,2020-05-18,2020,21,True,542
Pumpkin,2020-05-25,2020,22,True,543
Pumpkin,2020-06-01,2020,23,True,544
Pumpkin,2020-06-08,2020,24,True,545
Pumpkin,2020-06-15,2020,25,True,546
Pumpkin,2020-06-22,2020,26,True,547
Pumpkin,2020-06-29,2020,27,True,548
Pumpkin,2020-07-06,2020,28,True,549
Pumpkin,2020-07-13,2020,29,True,550
Pumpkin,2020-07-20,2020,30,True,551
Pumpkin,2020-07-27,2020,31,True,552
Pumpkin,2020-08-03,2020,32,True,553
Pumpkin,2020-08-10,2020,33,True,554
Pumpkin,2020-08-17,2020,34,True,555
Pumpkin,2020-08-24,2020,35,True,556
Pumpkin,2020-08-31,2020,36,True,557
Pumpkin,2020-09-07,2020,37,True,558
Pumpkin,2020-09-14,2020,38,True,559
Pumpkin,2020-09-21,2020,39,True,560
Pumpkin,2020-09-28,2020,40,True,561
Pumpkin,2020-10-05,2020,41,True,562
Pumpkin,2020-10-12,2020,42,True,563
Pumpkin,2020-10-19,2020,43,True,564
Pumpkin,2020-10-26,2020,44,True,565
Pumpkin,2020-11-02,2020,45,True,566
Pumpkin,2020-11-09,2020,46,True,567
Pumpkin,2020-11-16,2020,47,True,568
Pumpkin,2020-11-23,2020,48,True,569
Pumpkin,2020-11-30,2020,49,True,570
Pumpkin,2020-12-07,2020,50,True,571
Pumpkin,2020-12-14,2020,51,True,572
Pumpkin,2020-12-21,2020,52,True,573
Pumpkin,2020-12-28,2020,53,True,574
Pumpkin,2021-01-04,2021,1,True,575
Pumpkin,2021-01-11,2021,2,True,576
Pumpkin,2021-01-18,2021,3,True,577
Pumpkin,2021-01-25,2021,4,True,578
Pumpkin,2021-02-01,2021,5,True,579
Pumpkin,2021-02-08,2021,6,True,580
Pumpkin,2021-02-15,2021,7,True,581
Pumpkin,2021-02-22,2021,8,True,582
Pumpkin,2021-03-01,2021,9,True,583
Pumpkin,2021-03-08,2021,10,True,584
Pumpkin,2021-03-15,2021,11,True,585
Pumpkin,2021-03-22,2021,12,True,586
Pumpkin,2021-03-29,2021,13,True,587
Pumpkin,2021-04-05,2021,14,True,588
Pumpkin,2021-04-12,2021,15,True,589
Pumpkin,2021-04-19,2021,16,True,590
Pumpkin,2021-04-26,2021,17,True,591
Pumpkin,2021-05-03,2021,18,True,592
Pumpkin,2021-05-10,2021,19,True,593
Pumpkin,2021-05-17,2021,20,True,594
Pumpkin,2021-05-24,2021,21,True,595
Pumpkin,2021-05-31,2021,22,True,596
Pumpkin,2021-06-07,2021,23,True,597
Pumpkin,2021-06-14,2021,24,True,598
Pumpkin,2021-06-21,2021,25,True,599
Pumpkin,2021-06-28,2021,26,True,600
Pumpkin,2021-07-05,2021,27,True,601
Pumpkin,2021-07-12,2021,28,True,602
Pumpkin,2021-07-19,2021,29,True,603
Pumpkin,2021-07-26,2021,30,True,604
Pumpkin,2021-08-02,2021,31,True,605
Pumpkin,2021-08-09,2021,32,True,606
Pumpkin,2021-08-16,2021,33,True,607
Pumpkin,2021-08-23,2021,34,True,608
Pumpkin,2021-08-30,2021,35,True,609
Pumpkin,2021-09-06,2021,36,True,610
Pumpkin,2021-09-13,2021,37,True,611
Pumpkin,2021-09-20,2021,38,True,612
Pumpkin,2021-09-27,2021,39,True,613
Pumpkin,2021-10-04,2021,40,True,614
Pumpkin,2021-10-11,2021,41,True,615
Pumpkin,2021-10-18,2021,42,True,616
Pumpkin,2021-10-25,2021,43,True,617
Pumpkin,2021-11-01,2021,44,True,618
Pumpkin,2021-11-08,2021,45,True,619
Pumpkin,2021-11-15,2021,46,True,620
Pumpkin,2021-11-22,2021,47,True,621
Pumpkin,2021-11-29,2021,48,True,622
Pumpkin,2021-12-06,2021,49,True,623
Pumpkin,2021-12-13,2021,50,True,624
Pumpkin,2021-12-20,2021,51,True,625
Pumpkin,2021-12-27,2021,52,True,626
Pumpkin,2022-01-03,2022,1,True,627
Pumpkin,2022-01-10,2022,2,True,628
Pumpkin,2022-01-17,2022,3,True,629
Pumpkin,2022-01-24,2022,4,True,630
Pumpkin,2022-01-31,2022,5,True,631
Pumpkin,2022-02-07,2022,6,True,632
Pumpkin,2022-02-14,2022,7,True,633
Pumpkin,2022-02-21,2022,8,True,634
Pumpkin,2022-02-28,2022,9,True,635
Pumpkin,2022-03-07,2022,10,True,636
Pumpkin,2022-03-14,2022,11,True,637
Pumpkin,2022-03-21,2022,12,True,638
Pumpkin,2022-03-28,2022,13,True,639
Pumpkin,2022-04-04,2022,14,True,640
Pumpkin,2022-04-11,2022,15,True,641
Pumpkin,2022-04-18,2022,16,True,642
Pumpkin,2022-04-25,2022,17,True,643
Pumpkin,2022-05-02,2022,18,True,644
Pumpkin,2022-05-09,2022,19,True,645
Pumpkin,2022-05-16,2022,20,True,646
Pumpkin,2022-05-23,2022,21,True,647
Pumpkin,2022-05-30,2022,22,True,648
Pumpkin,2022-06-06,2022,23,True,649
Pumpkin,2022-06-13,2022,24,True,650
Pumpkin,2022-06-20,2022,25,True,651
Pumpkin,2022-06-27,2022,26,True,652
Pumpkin,2022-07-04,2022,27,True,653
Pumpkin,2022-07-11,2022,28,True,654
Pumpkin,2022-07-18,2022,29,True,655
Pumpkin,2022-07-25,2022,30,True,656
Pumpkin,2022-08-01,2022,31,True,657
Pumpkin,2022-08-08,2022,32,True,658
Pumpkin,2022-08-15,2022,33,True,659
Pumpkin,2022-08-22,2022,34,True,660
Pumpkin,2022-08-29,2022,35,True,661
Pumpkin,2022-09-05,2022,36,True,662
Pumpkin,2022-09-12,2022,37,True,663
Pumpkin,2022-09-19,2022,38,True,664
Pumpkin,2022-09-26,2022,39,True,665
Pumpkin,2022-10-03,2022,40,True,666
Pumpkin,2022-10-10,2022,41,True,667
Pumpkin,2022-10-17,2022,42,True,668
Pumpkin,2022-10-24,2022,43,True,669
Pumpkin,2022-10-31,2022,44,True,670
Pumpkin,2022-11-07,2022,45,True,671
Pumpkin,2022-11-14,2022,46,True,672
Pumpkin,2022-11-21,2022,47,True,673
Pumpkin,2022-11-28,2022,48,True,674
Pumpkin,2022-12-05,2022,49,True,675
Pumpkin,2022-12-12,2022,50,True,676
Pumpkin,2022-12-19,2022,51,True,677
Pumpkin,2022-12-26,2022,52,True,678
Pumpkin,2022-12-26,2022,52,True,679
Pumpkin,2023-01-02,2023,1,False,680
Pumpkin,2023-01-09,2023,2,False,681
Pumpkin,2023-01-16,2023,3,False,682
Pumpkin,2023-01-23,2023,4,False,683
Pumpkin,2023-01-30,2023,5,False,684
Pumpkin,2023-02-06,2023,6,False,685
Pumpkin,2023-02-13,2023,7,False,686
Pumpkin,2023-02-20,2023,8,False,687
Pumpkin,2023-02-27,2023,9,False,688
Pumpkin,2023-03-06,2023,10,False,689
Pumpkin,2023-03-13,2023,11,False,690
Pumpkin,2023-03-20,2023,12,False,691
Pumpkin,2023-03-27,2023,13,False,692
Pumpkin,2023-04-03,2023,14,False,693
Pumpkin,2023-04-10,2023,15,False,694
Pumpkin,2023-04-17,2023,16,False,695
Pumpkin,2023-04-24,2023,17,False,696
Pumpkin,2023-05-01,2023,18,False,697
Pumpkin,2023-05-08,2023,19,False,698
Pumpkin,2023-05-15,2023,20,False,699
Pumpkin,2023-05-22,2023,21,False,700
Pumpkin,2023-05-29,2023,22,False,701
Pumpkin,2023-06-05,2023,23,False,702
Pumpkin,2023-06-12,2023,24,False,703
Pumpkin,2023-06-19,2023,25,False,704
Pumpkin,2023-06-26,2023,26,False,705
Pumpkin,2023-07-03,2023,27,False,706
Pumpkin,2023-07-10,2023,28,False,707
Pumpkin,2023-07-17,2023,29,False,708
Pumpkin,2023-07-24,2023,30,False,709
Pumpkin,2023-07-31,2023,31,False,710
Pumpkin,2023-08-07,2023,32,False,711
Pumpkin,2023-08-14,2023,33,False,712
Pumpkin,2023-08-21,2023,34,False,713
Pumpkin,2023-08-28,2023,35,False,714
Pumpkin,2023-09-04,2023,36,False,715
Pumpkin,2023-09-11,2023,37,False,716
Pumpkin,2023-09-18,2023,38,False,717
Pumpkin,2023-09-25,2023,39,False,718
Pumpkin,2023-10-02,2023,40,False,719
Pumpkin,2023-10-09,2023,41,False,720
Pumpkin,2023-10-16,2023,42,False,721
Pumpkin,2023-10-23,2023,43,False,722
Pumpkin,2023-10-30,2023,44,False,723
Pumpkin,2023-11-06,2023,45,False,724
Pumpkin,2023-11-13,2023,46,False,725
Pumpkin,2023-11-20,2023,47,False,726
Pumpkin,2023-11-27,2023,48,False,727
Pumpkin,2023-12-04,2023,49,False,728
Pumpkin,2023-12-11,2023,50,False,729
Pumpkin,2023-12-18,2023,51,False,730
Pumpkin,2023-12-25,2023,52,False,731
Pumpkin,2024-01-01,2024,1,False,732
Pumpkin,2024-01-08,2024,2,False,733
Pumpkin,2024-01-15,2024,3,False,734
Pumpkin,2024-01-22,2024,4,False,735
Pumpkin,2024-01-29,2024,5,False,736
Pumpkin,2024-02-05,2024,6,False,737
Pumpkin,2024-02-12,2024,7,False,738
Pumpkin,2024-02-19,2024,8,False,739
Pumpkin,2024-02-26,2024,9,False,740
Pumpkin,2024-03-04,2024,10,False,741
Pumpkin,2024-03-11,2024,11,False,742
Pumpkin,2024-03-18,2024,12,False,743
Pumpkin,2024-03-25,2024,13,False,744
Pumpkin,2024-04-01,2024,14,False,745
Pumpkin,2024-04-08,2024,15,False,746
Pumpkin,2024-04-15,2024,16,False,747
Pumpkin,2024-04-22,2024,17,False,748
Pumpkin,2024-04-29,2024,18,False,749
Pumpkin,2024-05-06,2024,19,False,750
Pumpkin,2024-05-13,2024,20,False,751
Pumpkin,2024-05-20,2024,21,False,752
Pumpkin,2024-05-27,2024,22,False,753
Pumpkin,2024-06-03,2024,23,False,754
Pumpkin,2024-06-10,2024,24,False,755
Pumpkin,2024-06-17,2024,25,False,756
Pumpkin,2024-06-24,2024,26,False,757
Pumpkin,2024-07-01,2024,27,False,758
Pumpkin,2024-07-08,2024,28,False,759
Pumpkin,2024-07-15,2024,29,False,760
Pumpkin,2024-07-22,2024,30,False,761
Pumpkin,2024-07-29,2024,31,False,762
Pumpkin,2024-08-05,2024,32,False,763
Pumpkin,2024-08-12,2024,33,False,764
Pumpkin,2024-08-19,2024,34,False,765
Pumpkin,2024-08-26,2024,35,False,766
Pumpkin,2024-09-02,2024,36,False,767
Pumpkin,2024-09-09,2024,37,False,768
Pumpkin,2024-09-16,2024,38,False,769
Pumpkin,2024-09-23,2024,39,False,770
Pumpkin,2024-09-30,2024,40,False,771
Pumpkin,2024-10-07,2024,41,False,772
Pumpkin,2024-10-14,2024,42,False,773
Pumpkin,2024-10-21,2024,43,False,774
Pumpkin,2024-10-28,2024,44,False,775
Pumpkin,2024-11-04,2024,45,False,776
Pumpkin,2024-11-11,2024,46,False,777
Pumpkin,2024-11-18,2024,47,False,778
Pumpkin,2024-11-25,2024,48,False,779
Pumpkin,2024-12-02,2024,49,False,780
Pumpkin,2024-12-09,2024,50,False,781
Pumpkin,2024-12-16,2024,51,False,782
Pumpkin,2024-12-23,2024,52,False,783
Pumpkin,2024-12-30,2025,1,False,784
Pumpkin,2025-01-06,2025,2,False,785
Pumpkin,2025-01-13,2025,3,False,786
Pumpkin,2025-01-20,2025,4,False,787
Pumpkin,2025-01-27,2025,5,False,788
Pumpkin,2025-02-03,2025,6,False,789
Pumpkin,2025-02-10,2025,7,False,790
Pumpkin,2025-02-17,2025,8,False,791
Pumpkin,2025-02-24,2025,9,False,792
Pumpkin,2025-03-03,2025,10,False,793
Pumpkin,2025-03-10,2025,11,False,794
Pumpkin,2025-03-17,2025,12,False,795
Pumpkin,2025-03-24,2025,13,False,796
Pumpkin,2025-03-31,2025,14,False,797
Pumpkin,2025-04-07,2025,15,False,798
Pumpkin,2025-04-14,2025,16,False,799
Pumpkin,2025-04-21,2025,17,False,800
Pumpkin,2025-04-28,2025,18,False,801
Pumpkin,2025-05-05,2025,19,False,802
Pumpkin,2025-05-12,2025,20,False,803
Pumpkin,2025-05-19,2025,21,False,804
Pumpkin,2025-05-26,2025,22,False,805
Pumpkin,2025-06-02,2025,23,False,806
Pumpkin,2025-06-09,2025,24,False,807
Pumpkin,2025-06-16,2025,25,False,808
Pumpkin,2025-06-23,2025,26,False,809
Pumpkin,2025-06-30,2025,27,False,810
Pumpkin,2025-07-07,2025,28,False,811
Pumpkin,2025-07-14,2025,29,False,812
Pumpkin,2025-07-21,2025,30,False,813
Pumpkin,2025-07-28,2025,31,False,814
Pumpkin,2025-08-04,2025,32,False,815
Pumpkin,2025-08-11,2025,33,False,816
Pumpkin,2025-08-18,2025,34,False,817
Pumpkin,2025-08-25,2025,35,False,818
Pumpkin,2025-09-01,2025,36,False,819
Pumpkin,2025-09-08,2025,37,False,820
Pumpkin,2025-09-15,2025,38,False,821
Pumpkin,2025-09-22,2025,39,False,822
Pumpkin,2025-09-29,2025,40,False,823
Pumpkin,2025-10-06,2025,41,False,824
Pumpkin,2025-10-13,2025,42,False,825
Pumpkin,2025-10-20,2025,43,False,826
Pumpkin,2025-10-27,2025,44,False,827
Pumpkin,2025-11-03,2025,45,False,828
Pumpkin,2025-11-10,2025,46,False,829
Pumpkin,2025-11-17,2025,47,False,830
Pumpkin,2025-11-24,2025,48,False,831
Pumpkin,2025-12-01,2025,49,False,832
Pumpkin,2025-12-08,2025,50,False,833
Pumpkin,2025-12-15,2025,51,False,834
Pumpkin,2025-12-22,2025,52,False,835
Pumpkin,2025-12-29,2026,1,False,836
Pumpkin,2026-01-05,2026,2,False,837
Tomato,2009-12-28,2009,53,True,0
Tomato,2010-01-04,2010,1,True,1
Tomato,2010-01-11,2010,2,True,2
Tomato,2010-01-18,2010,3,True,3
Tomato,2010-01-25,2010,4,True,4
Tomato,2010-02-01,2010,5,True,5
Tomato,2010-02-08,2010,6,True,6
Tomato,2010-02-15,2010,7,True,7
Tomato,2010-02-22,2010,8,True,8
Tomato,2010-03-01,2010,9,True,9
Tomato,2010-03-08,2010,10,True,10
Tomato,2010-03-15,2010,11,True,11
Tomato,2010-03-22,2010,12,True,12
Tomato,2010-03-29,2010,13,True,13
Tomato,2010-04-05,2010,14,True,14
Tomato,2010-04-12,2010,15,True,15
Tomato,2010-04-19,2010,16,True,16
Tomato,2010-04-26,2010,17,True,17
Tomato,2010-05-03,2010,18,True,18
Tomato,2010-05-10,2010,19,True,19
Tomato,2010-05-17,2010,20,True,20
Tomato,2010-05-24,2010,21,True,21
Tomato,2010-05-31,2010,22,True,22
Tomato,2010-06-07,2010,23,True,23
Tomato,2010-06-14,2010,24,True,24
Tomato,2010-06-21,2010,25,True,25
Tomato,2010-06-28,2010,26,True,26
Tomato,2010-07-05,2010,27,True,27
Tomato,2010-07-12,2010,28,True,28
Tomato,2010-07-19,2010,29,True,29
Tomato,2010-07-26,2010,30,True,30
Tomato,2010-08-02,2010,31,True,31
Tomato,2010-08-09,2010,32,True,32
Tomato,2010-08-16,2010,33,True,33
Tomato,2010-08-23,2010,34,True,34
Tomato,2010-08-30,2010,35,True,35
Tomato,2010-09-06,2010,36,True,36
Tomato,2010-09-13,2010,37,True,37
Tomato,2010-09-20,2010,38,True,38
Tomato,2010-09-27,2010,39,True,39
Tomato,2010-10-04,2010,40,True,40
Tomato,2010-10-11,2010,41,True,41
Tomato,2010-10-18,2010,42,True,42
Tomato,2010-10-25,2010,43,True,43
Tomato,2010-11-01,2010,44,True,44
Tomato,2010-11-08,2010,45,True,45
Tomato,2010-11-15,2010,46,True,46
Tomato,2010-11-22,2010,47,True,47
Tomato,2010-11-29,2010,48,True,48
Tomato,2010-12-06,2010,49,True,49
Tomato,2010-12-13,2010,50,True,50
Tomato,2010-12-20,2010,51,True,51
Tomato,2010-12-27,2010,52,True,52
Tomato,2011-01-03,2011,1,True,53
Tomato,2011-01-10,2011,2,True,54
Tomato,2011-01-17,2011,3,True,55
Tomato,2011-01-24,2011,4,True,56
Tomato,2011-01-31,2011,5,True,57
Tomato,2011-02-07,2011,6,True,58
Tomato,2011-02-14,2011,7,True,59
Tomato,2011-02-21,2011,8,True,60
Tomato,2011-02-28,2011,9,True,61
Tomato,2011-03-07,2011,10,True,62
Tomato,2011-03-14,2011,11,True,63
Tomato,2011-03-21,2011,12,True,64
Tomato,2011-03-28,2011,13,True,65
Tomato,2011-04-04,2011,14,True,66
Tomato,2011-04-11,2011,15,True,67
Tomato,2011-04-18,2011,16,True,68
Tomato,2011-04-25,2011,17,True,69
Tomato,2011-05-02,2011,18,True,70
Tomato,2011-05-09,2011,19,True,71
Tomato,2011-05-16,2011,20,True,72
Tomato,2011-05-23,2011,21,True,73
Tomato,2011-05-30,2011,22,True,74
Tomato,2011-06-06,2011,23,True,75
Tomato,2011-06-13,2011,24,True,76
Tomato,2011-06-20,2011,25,True,77
Tomato,2011-06-27,2011,26,True,78
Tomato,2011-07-04,2011,27,True,79
Tomato,2011-07-11,2011,28,True,80
Tomato,2011-07-18,2011,29,True,81
Tomato,2011-07-25,2011,30,True,82
Tomato,2011-08-01,2011,31,True,83
Tomato,2011-08-08,2011,32,True,84
Tomato,2011-08-15,2011,33,True,85
Tomato,2011-08-22,2011,34,True,86
Tomato,2011-08-29,2011,35,True,87
Tomato,2011-09-05,2011,36,True,88
Tomato,2011-09-12,2011,37,True,89
Tomato,2011-09-19,2011,38,True,90
Tomato,2011-09-26,2011,39,True,91
Tomato,2011-10-03,2011,40,True,92
Tomato,2011-10-10,2011,41,True,93
Tomato,2011-10-17,2011,42,True,94
Tomato,2011-10-24,2011,43,True,95
Tomato,2011-10-31,2011,44,True,96
Tomato,2011-11-07,2011,45,True,97
Tomato,2011-11-14,2011,46,True,98
Tomato,2011-11-21,2011,47,True,99
Tomato,2011-11-28,2011,48,True,100
Tomato,2011-12-05,2011,49,True,101
Tomato,2011-12-12,2011,50,True,102
Tomato,2011-12-19,2011,51,True,103
Tomato,2011-12-26,2011,52,True,104
Tomato,2012-01-02,2012,1,True,105
Tomato,2012-01-09,2012,2,True,106
Tomato,2012-01-16,2012,3,True,107
Tomato,2012-01-23,2012,4,True,108
Tomato,2012-01-30,2012,5,True,109
Tomato,2012-02-06,2012,6,True,110
Tomato,2012-02-13,2012,7,True,111
Tomato,2012-02-20,2012,8,True,112
Tomato,2012-02-27,2012,9,True,113
Tomato,2012-03-05,2012,10,True,114
Tomato,2012-03-12,2012,11,True,115
Tomato,2012-03-19,2012,12,True,116
Tomato,2012-03-26,2012,13,True,117
Tomato,2012-04-02,2012,14,True,118
Tomato,2012-04-09,2012,15,True,119
Tomato,2012-04-16,2012,16,True,120
Tomato,2012-04-23,2012,17,True,121
Tomato,2012-04-30,2012,18,True,122
Tomato,2012-05-07,2012,19,True,123
Tomato,2012-05-14,2012,20,True,124
Tomato,2012-05-21,2012,21,True,125
Tomato,2012-05-28,2012,22,True,126
Tomato,2012-06-04,2012,23,True,127
Tomato,2012-06-11,2012,24,True,128
Tomato,2012-06-18,2012,25,True,129
Tomato,2012-06-25,2012,26,True,130
Tomato,2012-07-02,2012,27,True,131
Tomato,2012-07-09,2012,28,True,132
Tomato,2012-07-16,2012,29,True,133
Tomato,2012-07-23,2012,30,True,134
Tomato,2012-07-30,2012,31,True,135
Tomato,2012-08-06,2012,32,True,136
Tomato,2012-08-13,2012,33,True,137
Tomato,2012-08-20,2012,34,True,138
Tomato,2012-08-27,2012,35,True,139
Tomato,2012-09-03,2012,36,True,140
Tomato,2012-09-10,2012,37,True,141
Tomato,2012-09-17,2012,38,True,142
Tomato,2012-09-24,2012,39,True,143
Tomato,2012-10-01,2012,40,True,144
Tomato,2012-10-08,2012,41,True,145
Tomato,2012-10-15,2012,42,True,146
Tomato,2012-10-22,2012,43,True,147
Tomato,2012-10-29,2012,44,True,148
Tomato,2012-11-05,2012,45,True,149
Tomato,2012-11-12,2012,46,True,150
Tomato,2012-11-19,2012,47,True,151
Tomato,2012-11-26,2012,48,True,152
Tomato,2012-12-03,2012,49,True,153
Tomato,2012-12-10,2012,50,True,154
Tomato,2012-12-17,2012,51,True,155
Tomato,2012-12-24,2012,52,True,156
Tomato,2012-12-31,2013,1,True,157
