Year,Month,Week_Number,Start_Date,End_Date,Location,Variety,Weekly_Price,Price_Std,Days_In_Week,Month_Year,Price_Change,Price_Change_Pct,Rolling_Mean_4w,Rolling_Std_4w,Rolling_Mean_13w,Rolling_Std_13w,Rolling_Mean_26w,Rolling_Std_26w,Quarter,Season,Price_Band,Fuel_Price
2019,4,3,2019-04-15,2019-04-21,Colombo,CARROT,140.05,1.97,7,2019-04,4.510000000000019,3.327431016674059,135.99,2.78,138.1,3.78,193.37,68.76,2,Spring,Medium-High,104.0
2019,4,3,2019-04-15,2019-04-21,Colombo,PUMPKIN,86.87,1.24,7,2019-04,3.2900000000000063,3.9363484087102254,82.95,3.01,79.35,4.06,94.71,17.58,2,Spring,Medium-High,104.0
2019,4,3,2019-04-15,2019-04-21,Colombo,BRINJALS,121.57,0.29,7,2019-04,-2.2700000000000102,-1.8330103359173209,127.38,5.91,126.82,8.25,153.44,30.26,2,Spring,Medium-High,104.0
2019,4,3,2019-04-15,2019-04-21,Colombo,CABBAGE,106.45,1.55,7,2019-04,4.019999999999996,3.9246314556282296,101.91,3.39,103.22,7.56,138.61,40.2,2,Spring,Medium-High,104.0
2019,4,4,2019-04-22,2019-04-28,Colombo,CABBAGE,112.54,2.19,7,2019-04,6.090000000000003,5.720995772663225,105.36,5.47,102.48,5.81,137.23,40.46,2,Spring,Medium-High,104.0
2019,4,4,2019-04-22,2019-04-28,Colombo,CARROT,148.48,3.2,7,2019-04,8.429999999999978,6.019278828989631,139.52,6.5,138.13,3.86,190.93,69.2,2,Spring,Medium-High,104.0
2019,4,4,2019-04-22,2019-04-28,Colombo,PUMPKIN,91.74,1.76,7,2019-04,4.86999999999999,5.606078047657408,85.9,4.49,79.87,5.14,93.74,17.0,2,Spring,Medium-High,104.0
2019,4,4,2019-04-22,2019-04-28,Colombo,BITTER GOURD,189.98,3.85,7,2019-04,10.579999999999984,5.897435897435888,177.8,9.16,174.84,6.18,210.54,44.21,2,Spring,Medium-High,104.0
2019,4,4,2019-04-22,2019-04-28,Colombo,BRINJALS,125.55,2.3,7,2019-04,3.980000000000004,3.273834005099946,125.08,3.29,125.63,7.07,151.71,30.53,2,Spring,Medium-High,104.0
2019,4,4,2019-04-22,2019-04-28,Colombo,TOMATOES,120.85,3.44,7,2019-04,10.059999999999988,9.080241899088351,108.28,9.85,100.45,8.55,179.57,96.67,2,Spring,Medium-High,104.0
2019,4,5,2019-04-29,2019-05-05,Colombo,CARROT,160.03,3.83,7,2019-04,11.550000000000011,7.77882543103449,146.02,10.77,139.5,7.17,187.82,68.68,2,Spring,Medium-High,104.0
2019,4,5,2019-04-29,2019-05-05,Colombo,PUMPKIN,98.04,2.1,7,2019-04,6.300000000000011,6.867233485938534,90.06,6.29,81.17,7.21,92.95,16.26,2,Spring,Medium-High,104.0
2019,4,5,2019-04-29,2019-05-05,Colombo,BITTER GOURD,203.7,4.53,7,2019-04,13.72,7.221812822402359,186.44,13.54,176.6,10.06,208.48,43.18,2,Spring,Medium-High,104.0
2019,4,5,2019-04-29,2019-05-05,Colombo,BRINJALS,135.15,3.48,7,2019-04,9.600000000000009,7.646356033452814,126.53,5.98,125.93,7.41,149.99,30.13,2,Spring,Medium-High,104.0
2019,4,5,2019-04-29,2019-05-05,Colombo,CABBAGE,120.12,2.43,7,2019-04,7.579999999999998,6.73538297494224,110.38,7.71,102.96,6.98,135.68,40.31,2,Spring,Medium-High,104.0
2019,4,5,2019-04-29,2019-05-05,Colombo,TOMATOES,132.22,3.46,7,2019-04,11.370000000000005,9.408357467935462,116.79,12.55,102.18,12.12,176.75,96.96,2,Spring,Medium-High,104.0
2019,5,1,2019-05-06,2019-05-12,Colombo,TOMATOES,142.29,2.66,7,2019-05,10.069999999999991,7.616094388140972,126.54,13.67,105.35,16.43,172.28,95.71,2,Spring,Medium-High,104.0
2019,5,1,2019-05-06,2019-05-12,Colombo,CABBAGE,127.71,2.19,7,2019-05,7.589999999999989,6.31868131868131,116.71,9.22,104.53,9.77,133.81,39.46,2,Spring,Medium-High,104.0
2019,5,1,2019-05-06,2019-05-12,Colombo,BRINJALS,146.64,3.45,7,2019-05,11.48999999999998,8.50166481687013,132.23,11.17,127.81,9.26,148.3,28.98,2,Spring,Medium-High,104.0
2019,5,1,2019-05-06,2019-05-12,Colombo,PUMPKIN,105.11,2.24,7,2019-05,7.069999999999993,7.211342309261519,95.44,7.9,83.26,9.7,92.38,15.53,2,Spring,Medium-High,104.0
2019,5,1,2019-05-06,2019-05-12,Colombo,CARROT,172.44,3.73,7,2019-05,12.409999999999997,7.754795975754544,155.25,14.09,142.06,11.61,183.84,66.33,2,Spring,Medium-High,104.0
2019,5,1,2019-05-06,2019-05-12,Colombo,BITTER GOURD,218.62,4.59,7,2019-05,14.920000000000016,7.3244968090329,197.92,17.01,179.73,15.42,206.41,41.24,2,Spring,Medium-High,104.0
2019,5,2,2019-05-13,2019-05-19,Colombo,CABBAGE,133.75,1.48,7,2019-05,6.040000000000006,4.729465194581479,123.53,9.21,106.95,12.65,131.57,37.64,2,Spring,Medium-High,104.0
2019,5,2,2019-05-13,2019-05-19,Colombo,TOMATOES,148.41,1.05,7,2019-05,6.1200000000000045,4.301075268817208,135.94,12.07,109.29,20.05,166.22,91.81,2,Spring,Medium-High,104.0
2019,5,2,2019-05-13,2019-05-19,Colombo,PUMPKIN,112.28,2.16,7,2019-05,7.170000000000002,6.821425173627629,101.79,8.87,86.08,12.28,92.08,15.02,2,Spring,Medium-High,104.0
2019,5,2,2019-05-13,2019-05-19,Colombo,BRINJALS,156.06,2.21,7,2019-05,9.420000000000016,6.423895253682499,140.85,13.31,130.88,11.42,146.66,27.16,2,Spring,Medium-High,104.0
2019,5,2,2019-05-13,2019-05-19,Colombo,CARROT,183.31,2.89,7,2019-05,10.870000000000005,6.303641846439343,166.06,15.1,145.55,16.18,179.07,61.38,2,Spring,Medium-High,104.0
2019,5,2,2019-05-13,2019-05-19,Colombo,BITTER GOURD,232.72,4.03,7,2019-05,14.099999999999994,6.449547159454759,211.26,18.48,184.06,21.22,204.49,38.63,2,Spring,High,104.0
2019,5,3,2019-05-20,2019-05-26,Colombo,CABBAGE,136.73,0.36,7,2019-05,2.9799999999999898,2.228037383177562,129.58,7.34,109.84,14.82,129.04,34.79,2,Spring,Medium-High,104.0
2019,5,3,2019-05-20,2019-05-26,Colombo,BITTER GOURD,244.02,2.89,7,2019-05,11.300000000000011,4.85562048814026,224.76,17.47,189.36,26.7,202.86,35.84,2,Spring,High,104.0
2019,5,3,2019-05-20,2019-05-26,Colombo,PUMPKIN,118.86,1.9,7,2019-05,6.579999999999998,5.860349127182044,108.57,8.99,89.49,14.72,92.04,14.96,2,Spring,High,104.0
2019,5,3,2019-05-20,2019-05-26,Colombo,CARROT,190.34,1.41,7,2019-05,7.030000000000001,3.835033549724512,176.53,13.24,149.6,20.15,173.93,53.88,2,Spring,Medium-High,104.0
2019,5,3,2019-05-20,2019-05-26,Colombo,BRINJALS,159.56,0.33,7,2019-05,3.5,2.242727156221966,149.35,10.93,134.35,12.79,145.0,24.81,2,Spring,High,104.0
2019,5,3,2019-05-20,2019-05-26,Colombo,TOMATOES,147.98,1.36,7,2019-05,-0.4300000000000068,-0.2897378882824654,142.72,7.54,113.33,22.21,158.9,84.86,2,Spring,Medium-High,104.0
2019,5,4,2019-05-27,2019-06-02,Colombo,TOMATOES,140.47,3.18,7,2019-05,-7.509999999999991,-5.075010136504927,144.79,4.01,116.87,22.61,150.81,75.32,2,Spring,Medium-High,104.0
2019,5,4,2019-05-27,2019-06-02,Colombo,CABBAGE,136.08,0.7,7,2019-05,-0.6499999999999773,-0.4753894536677959,133.57,4.11,112.82,15.95,126.37,31.17,2,Spring,Medium-High,104.0
2019,5,4,2019-05-27,2019-06-02,Colombo,PUMPKIN,124.73,1.76,7,2019-05,5.8700000000000045,4.938583207134448,115.24,8.46,93.35,16.89,92.31,15.49,2,Spring,High,104.0
2019,5,4,2019-05-27,2019-06-02,Colombo,BITTER GOURD,251.27,1.6,7,2019-05,7.25,2.971067945250389,236.66,14.24,195.35,31.18,201.63,33.43,2,Spring,High,104.0
2019,5,4,2019-05-27,2019-06-02,Colombo,BRINJALS,155.79,2.07,7,2019-05,-3.77000000000001,-2.362747555778397,154.51,5.52,137.21,13.13,143.26,22.18,2,Spring,Medium-High,104.0
2019,5,4,2019-05-27,2019-06-02,Colombo,CARROT,192.56,0.14,7,2019-05,2.219999999999999,1.1663339287590622,184.66,9.05,153.84,22.98,169.0,45.04,2,Spring,Medium-High,104.0
2019,6,1,2019-06-03,2019-06-09,Colombo,TOMATOES,128.62,4.01,7,2019-06,-11.849999999999994,-8.435964974727696,141.37,9.25,119.58,21.66,142.48,64.11,2,Summer,Medium-High,104.0
2019,6,1,2019-06-03,2019-06-09,Colombo,BITTER GOURD,254.39,0.37,7,2019-06,3.119999999999976,1.2416922036056737,245.6,9.62,201.72,34.23,200.85,31.86,2,Summer,High,104.0
2019,6,1,2019-06-03,2019-06-09,Colombo,CARROT,191.23,0.81,7,2019-06,-1.3300000000000125,-0.6906938097216516,189.36,4.14,158.01,24.54,164.75,36.41,2,Summer,Medium-High,104.0
2019,6,1,2019-06-03,2019-06-09,Colombo,CABBAGE,132.69,1.36,7,2019-06,-3.390000000000015,-2.491181657848335,134.81,1.91,115.57,16.07,123.72,27.2,2,Summer,Medium-High,104.0
2019,6,1,2019-06-03,2019-06-09,Colombo,PUMPKIN,130.56,1.87,7,2019-06,5.829999999999998,4.674096047462518,121.61,7.84,97.59,18.83,92.91,16.65,2,Summer,High,104.0
2019,6,1,2019-06-03,2019-06-09,Colombo,BRINJALS,147.4,2.99,7,2019-06,-8.389999999999986,-5.385454778868982,154.7,5.16,138.87,12.93,141.44,19.56,2,Summer,Medium-High,104.0
2019,6,2,2019-06-10,2019-06-16,Colombo,CARROT,187.92,1.17,7,2019-06,-3.3100000000000023,-1.7308999633948658,190.51,1.95,161.98,24.91,161.47,29.42,2,Summer,Medium-High,104.0
2019,6,2,2019-06-10,2019-06-16,Colombo,CABBAGE,127.71,1.67,7,2019-06,-4.980000000000004,-3.7531087497173896,133.3,4.13,117.91,15.38,121.22,23.29,2,Summer,Medium-High,104.0
2019,6,2,2019-06-10,2019-06-16,Colombo,PUMPKIN,137.18,2.24,7,2019-06,6.6200000000000045,5.070465686274513,127.83,7.85,102.22,20.65,93.9,18.47,2,Summer,High,104.0
2019,6,2,2019-06-10,2019-06-16,Colombo,TOMATOES,115.72,3.83,7,2019-06,-12.900000000000006,-10.02954439433992,133.2,14.12,121.33,20.2,134.42,52.28,2,Summer,Medium-High,104.0
2019,6,2,2019-06-10,2019-06-16,Colombo,BRINJALS,137.65,2.9,7,2019-06,-9.75,-6.614654002713705,150.1,9.73,139.23,12.82,139.57,17.29,2,Summer,Medium-High,104.0
2019,6,2,2019-06-10,2019-06-16,Colombo,BITTER GOURD,253.48,0.9,7,2019-06,-0.9099999999999966,-0.3577184637760905,250.79,4.7,208.15,35.58,200.52,31.24,2,Summer,High,104.0
2019,6,3,2019-06-17,2019-06-23,Colombo,BITTER GOURD,248.67,2.08,7,2019-06,-4.810000000000002,-1.8975856083320195,251.95,2.55,214.32,35.08,200.56,31.3,2,Summer,High,104.0
2019,6,3,2019-06-17,2019-06-23,Colombo,CARROT,184.23,1.04,7,2019-06,-3.6899999999999977,-1.9636015325670488,188.98,3.72,165.73,24.25,159.25,24.93,2,Summer,Medium-High,104.0
2019,6,3,2019-06-17,2019-06-23,Colombo,PUMPKIN,145.4,2.87,7,2019-06,8.219999999999999,5.9921271322350185,134.47,8.89,107.36,22.51,95.36,20.92,2,Summer,High,104.0
2019,6,3,2019-06-17,2019-06-23,Colombo,TOMATOES,105.03,2.65,7,2019-06,-10.689999999999998,-9.23781541652264,122.46,15.4,122.22,19.09,127.09,40.93,2,Summer,Medium-High,104.0
2019,6,3,2019-06-17,2019-06-23,Colombo,CABBAGE,122.28,1.64,7,2019-06,-5.429999999999993,-4.251820530890293,129.69,6.02,119.79,14.17,118.94,19.79,2,Summer,Medium-High,104.0
2019,6,3,2019-06-17,2019-06-23,Colombo,BRINJALS,129.83,1.81,7,2019-06,-7.819999999999993,-5.681075190701048,142.67,11.32,138.71,13.07,137.74,15.56,2,Summer,Medium-High,104.0
2019,6,4,2019-06-24,2019-06-30,Colombo,TOMATOES,99.27,0.95,7,2019-06,-5.760000000000005,-5.484147386461016,112.16,12.92,122.55,18.61,120.94,31.12,2,Summer,Medium-Low,104.0
2019,6,4,2019-06-24,2019-06-30,Colombo,BITTER GOURD,240.22,3.09,7,2019-06,-8.449999999999989,-3.39807777375638,249.19,6.49,219.87,32.78,200.86,31.66,2,Summer,High,104.0
2019,6,4,2019-06-24,2019-06-30,Colombo,CARROT,181.42,0.72,7,2019-06,-2.8100000000000023,-1.5252673288823766,186.2,4.28,169.35,22.63,158.0,22.8,2,Summer,Medium-High,104.0
2019,6,4,2019-06-24,2019-06-30,Colombo,PUMPKIN,155.58,3.33,7,2019-06,10.180000000000009,7.001375515818436,142.18,10.8,113.18,24.51,97.39,24.01,2,Summer,High,104.0
2019,6,4,2019-06-24,2019-06-30,Colombo,CABBAGE,117.35,1.4,7,2019-06,-4.930000000000007,-4.03173045469415,125.01,6.64,121.22,12.74,116.96,16.97,2,Summer,Medium-High,104.0
2019,6,4,2019-06-24,2019-06-30,Colombo,BRINJALS,126.51,0.33,7,2019-06,-3.3200000000000074,-2.5571901717630805,135.35,9.29,138.07,13.47,136.08,14.26,2,Summer,Medium-High,104.0
2019,7,1,2019-07-01,2019-07-07,Colombo,CARROT,179.28,0.64,7,2019-07,-2.1399999999999864,-1.1795832873993972,183.21,3.74,172.83,20.08,157.56,22.25,3,Summer,Medium-High,104.0
2019,7,1,2019-07-01,2019-07-07,Colombo,CABBAGE,113.19,1.18,7,2019-07,-4.159999999999997,-3.5449510012782253,120.13,6.27,122.23,11.36,115.31,14.98,3,Summer,Medium-High,104.0
2019,7,1,2019-07-01,2019-07-07,Colombo,PUMPKIN,166.05,3.03,7,2019-07,10.47,6.729656768222135,151.05,12.51,119.69,26.53,100.0,27.53,3,Summer,High,104.0
2019,7,1,2019-07-01,2019-07-07,Colombo,BITTER GOURD,229.12,3.71,7,2019-07,-11.099999999999994,-4.6207642993922216,242.87,10.68,224.48,29.06,201.29,31.97,3,Summer,High,104.0
2019,7,1,2019-07-01,2019-07-07,Colombo,TOMATOES,98.71,0.58,7,2019-07,-0.5600000000000023,-0.5641180618515184,104.68,7.89,122.59,18.56,116.26,23.85,3,Summer,Medium-Low,104.0
2019,7,1,2019-07-01,2019-07-07,Colombo,BRINJALS,127.28,0.7,7,2019-07,0.769999999999996,0.6086475377440487,130.32,5.09,137.91,13.59,134.7,13.25,3,Summer,Medium-High,104.0
2019,7,2,2019-07-08,2019-07-14,Colombo,PUMPKIN,174.22,1.92,7,2019-07,8.169999999999987,4.920204757603123,160.31,12.53,126.66,28.11,103.1,31.09,3,Summer,High,104.0
2019,7,2,2019-07-08,2019-07-14,Colombo,BITTER GOURD,216.67,3.92,7,2019-07,-12.450000000000015,-5.433833798882689,233.67,13.88,227.87,24.76,201.75,32.11,3,Summer,Medium-High,104.0
2019,7,2,2019-07-08,2019-07-14,Colombo,CARROT,176.94,0.84,7,2019-07,-2.3400000000000034,-1.3052208835341383,180.47,3.1,176.02,16.67,157.75,22.4,3,Summer,Medium-High,104.0
2019,7,2,2019-07-08,2019-07-14,Colombo,TOMATOES,102.55,1.78,7,2019-07,3.8400000000000034,3.890183365413842,101.39,2.96,122.53,18.62,113.17,19.72,3,Summer,Medium-High,104.0
2019,7,2,2019-07-08,2019-07-14,Colombo,CABBAGE,109.69,0.98,7,2019-07,-3.5,-3.0921459492888066,115.63,5.43,122.79,10.45,114.0,13.84,3,Summer,Medium-High,104.0
2019,7,2,2019-07-08,2019-07-14,Colombo,BRINJALS,130.32,1.11,7,2019-07,3.039999999999992,2.388434946574475,128.49,1.87,138.41,13.15,133.69,12.49,3,Summer,Medium-High,104.0
2019,7,3,2019-07-15,2019-07-21,Colombo,PUMPKIN,177.48,0.29,7,2019-07,3.259999999999991,1.8711973367007184,168.33,9.77,133.63,28.65,106.49,34.18,3,Summer,High,104.0
2019,7,3,2019-07-15,2019-07-21,Colombo,BITTER GOURD,204.19,3.73,7,2019-07,-12.47999999999999,-5.759911385978673,222.55,15.57,229.77,21.45,202.15,32.07,3,Summer,Medium-High,104.0
2019,7,3,2019-07-15,2019-07-21,Colombo,BRINJALS,133.81,0.97,7,2019-07,3.490000000000009,2.678023327194605,129.48,3.32,139.35,12.25,133.08,12.06,3,Summer,Medium-High,104.0
2019,7,3,2019-07-15,2019-07-21,Colombo,TOMATOES,109.91,2.73,7,2019-07,7.359999999999999,7.176986835689907,102.61,5.15,122.46,18.67,111.63,18.24,3,Summer,Medium-High,104.0
2019,7,3,2019-07-15,2019-07-21,Colombo,CARROT,173.5,1.32,7,2019-07,-3.4399999999999977,-1.9441618627783417,177.78,3.39,178.59,12.78,158.35,22.62,3,Summer,Medium-High,104.0
2019,7,3,2019-07-15,2019-07-21,Colombo,CABBAGE,106.77,0.82,7,2019-07,-2.9200000000000017,-2.6620475886589494,111.75,4.56,122.82,10.41,113.02,13.39,3,Summer,Medium-High,104.0
2019,7,4,2019-07-22,2019-07-28,Colombo,CARROT,168.18,1.96,7,2019-07,-5.319999999999993,-3.066282420749276,174.48,4.82,180.11,9.71,159.12,22.6,3,Summer,Medium-High,104.0
2019,7,4,2019-07-22,2019-07-28,Colombo,TOMATOES,119.9,3.38,7,2019-07,9.990000000000007,9.089254844873086,107.77,9.33,122.39,18.68,111.42,18.1,3,Summer,Medium-High,104.0
2019,7,4,2019-07-22,2019-07-28,Colombo,PUMPKIN,173.55,2.4,7,2019-07,-3.9299999999999775,-2.2143340094658432,172.82,4.83,139.93,27.65,109.9,36.3,3,Summer,High,104.0
2019,7,4,2019-07-22,2019-07-28,Colombo,CABBAGE,104.36,0.66,7,2019-07,-2.4099999999999966,-2.2571883487871096,108.5,3.81,122.19,11.29,112.33,13.36,3,Summer,Medium-High,104.0
2019,7,4,2019-07-22,2019-07-28,Colombo,BRINJALS,136.05,0.42,7,2019-07,2.240000000000009,1.674015394963014,131.86,3.86,140.16,11.59,132.9,11.97,3,Summer,Medium-High,104.0
2019,7,4,2019-07-22,2019-07-28,Colombo,BITTER GOURD,192.97,3.15,7,2019-07,-11.22,-5.494882217542484,210.74,15.62,230.0,21.0,202.42,31.96,3,Summer,Medium-High,104.0
2019,7,5,2019-07-29,2019-08-04,Colombo,CARROT,161.1,2.37,7,2019-07,-7.0800000000000125,-4.209775240813421,169.93,6.9,180.19,9.53,159.84,22.33,3,Summer,Medium-High,104.0
2019,7,5,2019-07-29,2019-08-04,Colombo,PUMPKIN,163.08,3.94,7,2019-07,-10.47,-6.032843560933448,172.08,6.24,144.93,25.22,113.05,37.25,3,Summer,High,104.0
2019,7,5,2019-07-29,2019-08-04,Colombo,TOMATOES,131.25,3.55,7,2019-07,11.349999999999994,9.466221851542947,115.9,12.46,122.32,18.64,112.25,18.51,3,Summer,Medium-High,104.0
2019,7,5,2019-07-29,2019-08-04,Colombo,CABBAGE,102.62,0.4,7,2019-07,-1.7399999999999949,-1.6673054810272083,105.86,3.07,120.84,12.53,111.9,13.49,3,Summer,Medium-High,104.0
2019,7,5,2019-07-29,2019-08-04,Colombo,BRINJALS,136.78,0.08,7,2019-07,0.7299999999999898,0.5365674384417418,134.24,2.9,140.28,11.54,133.11,11.99,3,Summer,Medium-High,104.0
2019,7,5,2019-07-29,2019-08-04,Colombo,BITTER GOURD,184.16,2.25,7,2019-07,-8.810000000000002,-4.56547649893766,199.5,14.08,228.5,23.58,202.55,31.87,3,Summer,Medium-High,104.0
2019,8,1,2019-08-05,2019-08-11,Colombo,BRINJALS,136.88,0.04,7,2019-08,0.0999999999999943,0.0731101038163432,135.88,1.43,139.53,11.41,133.67,11.81,3,Summer,Medium-High,104.0
2019,8,1,2019-08-05,2019-08-11,Colombo,CARROT,153.15,2.49,7,2019-08,-7.949999999999989,-4.934823091247666,163.98,8.83,178.7,12.02,160.38,21.98,3,Summer,Medium-High,104.0
2019,8,1,2019-08-05,2019-08-11,Colombo,BITTER GOURD,178.78,1.04,7,2019-08,-5.379999999999996,-2.9213727193744545,190.02,11.11,225.44,27.27,202.58,31.85,3,Summer,Medium-High,104.0
2019,8,1,2019-08-05,2019-08-11,Colombo,CABBAGE,101.95,0.06,7,2019-08,-0.6700000000000017,-0.6528941726758932,103.92,2.15,118.86,13.37,111.7,13.6,3,Summer,Medium-High,104.0
2019,8,1,2019-08-05,2019-08-11,Colombo,TOMATOES,142.32,3.22,7,2019-08,11.069999999999991,8.434285714285709,125.84,14.02,122.32,18.64,113.83,19.27,3,Summer,Medium-High,104.0
2019,8,1,2019-08-05,2019-08-11,Colombo,PUMPKIN,149.25,4.46,7,2019-08,-13.830000000000013,-8.480500367917594,165.84,12.62,148.32,22.2,115.79,37.18,3,Summer,High,104.0
2019,8,2,2019-08-12,2019-08-18,Colombo,BRINJALS,137.36,0.31,7,2019-08,0.4800000000000182,0.3506721215663488,136.77,0.54,138.09,10.27,134.49,11.26,3,Summer,Medium-High,104.0
2019,8,2,2019-08-12,2019-08-18,Colombo,CARROT,145.28,2.32,7,2019-08,-7.870000000000003,-5.138752856676463,156.93,9.9,175.78,15.05,160.66,21.73,3,Summer,Medium-High,104.0
2019,8,2,2019-08-12,2019-08-18,Colombo,BITTER GOURD,177.86,0.54,7,2019-08,-0.9199999999999876,-0.5145989484282288,183.44,6.93,221.22,30.14,202.64,31.8,3,Summer,Medium-High,104.0
2019,8,2,2019-08-12,2019-08-18,Colombo,TOMATOES,151.48,2.38,7,2019-08,9.159999999999997,6.436200112422707,136.24,13.68,122.55,19.01,115.92,20.31,3,Summer,Medium-High,104.0
2019,8,2,2019-08-12,2019-08-18,Colombo,CABBAGE,102.73,0.51,7,2019-08,0.7800000000000011,0.7650809220205995,102.92,1.02,116.47,13.25,111.71,13.59,3,Summer,Medium-High,104.0
2019,8,2,2019-08-12,2019-08-18,Colombo,PUMPKIN,135.42,3.94,7,2019-08,-13.830000000000013,-9.266331658291463,155.32,16.59,150.1,19.88,118.09,36.44,3,Summer,High,104.0
2019,8,3,2019-08-19,2019-08-25,Colombo,PUMPKIN,124.92,2.44,7,2019-08,-10.499999999999986,-7.753655294638892,143.17,16.6,150.57,19.14,120.03,35.35,3,Summer,High,104.0
2019,8,3,2019-08-19,2019-08-25,Colombo,CARROT,138.44,1.87,7,2019-08,-6.840000000000003,-4.7081497797356855,149.49,9.8,171.79,17.54,160.7,21.69,3,Summer,Medium-High,104.0
2019,8,3,2019-08-19,2019-08-25,Colombo,CABBAGE,105.37,1.14,7,2019-08,2.640000000000001,2.5698432784970318,103.17,1.51,114.06,12.06,111.95,13.41,3,Summer,Medium-High,104.0
2019,8,3,2019-08-19,2019-08-25,Colombo,TOMATOES,157.12,1.07,7,2019-08,5.640000000000015,3.723263797200961,145.54,11.31,123.26,20.17,118.29,21.4,3,Summer,Medium-High,104.0
2019,8,3,2019-08-19,2019-08-25,Colombo,BITTER GOURD,182.39,2.33,7,2019-08,4.529999999999973,2.546947036995374,180.8,2.97,216.47,31.09,202.92,31.58,3,Summer,Medium-High,104.0
2019,8,3,2019-08-19,2019-08-25,Colombo,BRINJALS,139.19,0.86,7,2019-08,1.829999999999984,1.3322655794991147,137.55,1.12,136.53,8.04,135.44,10.53,3,Summer,Medium-High,104.0
2019,8,4,2019-08-26,2019-09-01,Colombo,CARROT,133.38,1.25,7,2019-08,-5.060000000000002,-3.6550130020225375,142.56,8.58,167.23,19.29,160.54,21.88,3,Summer,Medium-High,104.0
2019,8,4,2019-08-26,2019-09-01,Colombo,TOMATOES,158.66,0.09,7,2019-08,1.539999999999992,0.9801425661914408,152.39,7.39,124.66,22.01,120.76,22.22,3,Summer,Medium-High,104.0
2019,8,4,2019-08-26,2019-09-01,Colombo,BITTER GOURD,192.58,3.9,7,2019-08,10.190000000000026,5.586929107955495,182.9,6.74,211.96,29.85,203.65,31.08,3,Summer,Medium-High,104.0
2019,8,4,2019-08-26,2019-09-01,Colombo,CABBAGE,110.1,1.78,7,2019-08,4.72999999999999,4.488943722122036,105.04,3.68,112.06,10.1,112.44,13.09,3,Summer,Medium-High,104.0
2019,8,4,2019-08-26,2019-09-01,Colombo,PUMPKIN,119.8,0.81,7,2019-08,-5.1200000000000045,-4.098623118796033,132.35,13.01,150.19,19.73,121.77,34.11,3,Summer,High,104.0
2019,8,4,2019-08-26,2019-09-01,Colombo,BRINJALS,142.87,1.38,7,2019-08,3.680000000000007,2.643868093972273,139.08,2.72,135.53,6.0,136.37,10.04,3,Summer,Medium-High,104.0
2019,9,1,2019-09-02,2019-09-08,Colombo,BRINJALS,147.84,1.66,7,2019-09,4.969999999999999,3.4786869181773628,141.82,4.62,135.57,6.07,137.22,10.04,3,Autumn,Medium-High,104.0
2019,9,1,2019-09-02,2019-09-08,Colombo,CARROT,130.44,0.57,7,2019-09,-2.9399999999999977,-2.204228520017992,136.88,6.5,162.56,20.33,160.29,22.2,3,Autumn,Medium-High,104.0
2019,9,1,2019-09-02,2019-09-08,Colombo,CABBAGE,116.84,2.37,7,2019-09,6.740000000000009,6.12170753860128,108.76,6.19,110.84,8.18,113.21,12.72,3,Autumn,Medium-High,104.0
2019,9,1,2019-09-02,2019-09-08,Colombo,TOMATOES,157.81,0.41,7,2019-09,-0.8499999999999943,-0.5357367956636797,156.27,3.25,126.9,23.86,123.24,22.63,3,Autumn,Medium-High,104.0
2019,9,1,2019-09-02,2019-09-08,Colombo,PUMPKIN,119.32,0.45,7,2019-09,-0.480000000000004,-0.4006677796327245,124.86,7.48,149.33,20.88,123.46,32.79,3,Autumn,High,104.0
2019,9,1,2019-09-02,2019-09-08,Colombo,BITTER GOURD,206.92,4.88,7,2019-09,14.339999999999977,7.44625610136046,189.94,12.89,208.31,27.0,205.01,30.39,3,Autumn,Medium-High,104.0
2019,9,2,2019-09-09,2019-09-15,Colombo,CABBAGE,125.4,2.91,7,2019-09,8.560000000000002,7.326258130777133,114.43,8.7,110.67,7.79,114.29,12.5,3,Autumn,Medium-High,104.0
2019,9,2,2019-09-09,2019-09-15,Colombo,TOMATOES,156.8,0.14,7,2019-09,-1.009999999999991,-0.6400101387744699,157.6,0.82,130.06,24.95,125.7,22.68,3,Autumn,Medium-High,104.0
2019,9,2,2019-09-09,2019-09-15,Colombo,BITTER GOURD,223.52,5.28,7,2019-09,16.600000000000023,8.022424125265815,201.35,17.88,206.0,23.92,207.08,29.72,3,Autumn,Medium-High,104.0
2019,9,2,2019-09-09,2019-09-15,Colombo,CARROT,129.83,0.22,7,2019-09,-0.6099999999999852,-0.4676479607482254,133.02,3.93,158.09,20.67,160.03,22.52,3,Autumn,Medium-High,104.0
2019,9,2,2019-09-09,2019-09-15,Colombo,PUMPKIN,122.12,1.23,7,2019-09,2.800000000000012,2.346630908481404,121.54,2.56,148.17,22.0,125.19,31.4,3,Autumn,High,104.0
2019,9,2,2019-09-09,2019-09-15,Colombo,BRINJALS,153.33,1.69,7,2019-09,5.490000000000009,3.713474025974032,145.81,6.14,136.77,7.82,138.0,10.48,3,Autumn,Medium-High,104.0
2019,9,3,2019-09-16,2019-09-22,Colombo,TOMATOES,157.9,0.89,7,2019-09,1.0999999999999943,0.7015306122448943,157.79,0.76,134.13,24.84,128.18,22.54,3,Autumn,Medium-High,104.0
2019,9,3,2019-09-16,2019-09-22,Colombo,PUMPKIN,126.8,1.6,7,2019-09,4.679999999999993,3.8322961021945567,122.01,3.42,146.74,22.78,127.05,29.92,3,Autumn,High,104.0
