Weekly_Price,Start_Date,Data_Type,Weekly_Price_lag1,Weekly_Price_lag2,Weekly_Price_lag3,Rolling_Mean_4w,Rolling_Std_4w,Rolling_Mean_13w,Price_Change_lag1,Price_Change_Pct_lag1,Fuel_Price,Month_Sin,Month_Cos,Day_of_Year,Price_to_Fuel_Ratio,Price_to_Rolling_Mean_Ratio,Price_Std,Variety_encoded,Location_encoded,Season_encoded,Quarter_encoded,Price_Acceleration,High_Volatility_Regime,Positive_Momentum,Price_Position_4w,Fuel_Impact_Ratio,Trend_Consistency,Rolling_Mean_4w_scaled,Rolling_Std_4w_scaled,Fuel_Price_scaled
107.95,2018-03-05,Historical,111.67,114.06,114.46,112.04,2.99,115.32,-2.390000000000001,-2.0953883920743475,95.0,1.0,6.123233995736766e-17,64,1.1363157894736842,0.9634951802927526,1.27,4,0,1,0,-1.9900000000000095,1,0,-2.9854014596361256,-0.035065724668040546,0.3333333333333333,-0.2111355529909117,-0.4638048297999552,-0.1405882687160162
103.8,2018-03-12,Historical,107.95,111.67,114.06,109.37,4.48,113.46,-3.719999999999999,-3.3312438434673584,95.0,1.0,6.123233995736766e-17,71,1.0926315789473684,0.9490719575752034,1.25,4,0,1,0,-1.3299999999999979,1,0,-1.3787128712530068,-0.04046707783813791,0.0,-0.2348959862881887,-0.3455210110275139,-0.1405882687160162
100.16,2018-03-19,Historical,103.8,107.95,111.67,105.9,5.0,111.56,-4.150000000000006,-3.844372394627148,95.0,1.0,6.123233995736766e-17,78,1.054315789473684,0.9457979225684608,0.97,4,0,1,0,-0.4300000000000068,1,0,-0.7663551401766859,-0.03691309197846231,0.0,-0.2657756505359607,-0.3042407521270646,-0.1405882687160162
97.58,2018-03-26,Historical,100.16,103.8,107.95,102.37,4.51,109.77,-3.640000000000001,-3.506743737957611,95.0,1.0,6.123233995736766e-17,85,1.027157894736842,0.9532089479339648,0.63,4,0,1,0,0.5100000000000047,0,0,-0.49534643225961433,-0.027114511518384083,0.0,-0.2971892571050198,-0.3431394576294111,-0.1405882687160162
95.93,2018-04-02,Historical,97.58,100.16,103.8,99.37,3.43,108.16,-2.5799999999999983,-2.5758785942491995,95.0,0.8660254037844387,-0.4999999999999998,92,1.0097894736842106,0.9653819060078496,0.4,4,0,1,1,1.0600000000000027,0,0,-0.3439999999965598,-0.017799160742583732,0.0,-0.3238863731693759,-0.4288753799611135,-0.1405882687160162
94.86,2018-04-09,Historical,95.93,97.58,100.16,97.13,2.31,106.73,-1.6499999999999917,-1.6909202705472346,95.0,0.8660254037844387,-0.4999999999999998,99,0.9985263157894736,0.9766292597549676,0.27,4,0,1,1,0.9300000000000066,0,0,-0.25883694412475594,-0.011741017298785638,0.0,-0.3438202198307619,-0.5177867068236197,-0.1405882687160162
94.06,2018-04-16,Historical,94.86,95.93,97.58,95.61,1.52,105.41,-1.0700000000000074,-1.1153966433858098,95.0,0.8660254037844387,-0.4999999999999998,106,0.9901052631578948,0.9837883066624832,0.24,4,0,1,1,0.5799999999999843,0,0,-0.22928994082500992,-0.008877348336042645,0.0,-0.3573467586367024,-0.5805009463069947,-0.1405882687160162
93.22,2018-04-23,Historical,94.06,94.86,95.93,94.52,1.16,104.07,-0.7999999999999972,-0.843348091924939,95.0,0.8660254037844387,-0.4999999999999998,113,0.9812631578947368,0.9862462970799832,0.28,4,0,1,1,0.27000000000001023,0,0,-0.26804123710787436,-0.009400494645065514,0.0,-0.3670467108067518,-0.6090795870842287,-0.1405882687160162
92.24,2018-04-30,Historical,93.22,94.06,94.86,93.6,1.12,102.57,-0.8400000000000034,-0.8930469912821639,95.0,0.8660254037844387,-0.4999999999999998,120,0.9709473684210526,0.9854700854700856,0.32,4,0,1,1,-0.04000000000000625,0,0,-0.38526912180211675,-0.011066068948373088,0.0,-0.375233826399821,-0.6122549916150325,-0.1405882687160162
91.16,2018-05-07,Historical,92.24,93.22,94.06,92.67,1.25,100.86,-0.980000000000004,-1.05127655009655,95.0,0.4999999999999999,-0.8660254037844387,127,0.959578947368421,0.9837056220999244,0.35,4,0,1,1,-0.14000000000000057,0,0,-0.5136054421594033,-0.01232482768063703,0.0,-0.3835099323797714,-0.6019349268899202,-0.1405882687160162
90.0,2018-05-14,Historical,91.16,92.24,93.22,91.66,1.39,98.98,-1.0799999999999983,-1.1708586296617502,109.0,0.4999999999999999,-0.8660254037844387,134,0.8256880733944955,0.9818895919703252,0.37,4,0,1,1,-0.09999999999999432,0,0,-0.580419580399285,-0.011674201222962474,0.0,-0.3924979614547713,-0.5908210110321069,0.0097846730477034
88.8,2018-05-21,Historical,90.0,91.16,92.24,90.55,1.48,97.03,-1.1599999999999966,-1.272487933304077,109.0,0.4999999999999999,-0.8660254037844387,141,0.8146788990825687,0.9806736609607952,0.37,4,0,1,1,-0.0799999999999983,0,0,-0.573770491784467,-0.01223241590212948,0.0,-0.4023758943985831,-0.5836763508377983,0.0097846730477034
87.73,2018-05-28,Historical,88.8,90.0,91.16,89.42,1.48,95.19,-1.2000000000000028,-1.3333333333333366,109.0,0.4999999999999999,-0.8660254037844387,148,0.804862385321101,0.9811004249608588,0.28,4,0,1,1,-0.04000000000000625,0,0,-0.5199999999839993,-0.011054632614255431,0.0,-0.4124318081161572,-0.5836763508377983,0.0097846730477034
87.08,2018-06-04,Historical,87.73,88.8,90.0,88.4,1.28,93.59,-1.0699999999999932,-1.2049549549549474,109.0,1.2246467991473532e-16,-1.0,155,0.7988990825688074,0.9850678733031674,0.11,4,0,2,1,0.13000000000000966,0,0,-0.4049079754477056,-0.00679733586263326,0.0,-0.4215088275780382,-0.5995533734918174,0.0097846730477034
87.17,2018-06-11,Historical,87.08,87.73,88.8,87.7,0.79,92.31,-0.6500000000000057,-0.7409096090277051,109.0,1.2246467991473532e-16,-1.0,162,0.7997247706422018,0.9939566704675028,0.18,4,0,2,1,0.4199999999999875,0,0,-0.18596491227417744,0.0009481948477190732,0.0,-0.4277381546597214,-0.6384520789941639,0.0097846730477034
88.31,2018-06-18,Historical,87.17,87.08,87.73,87.57,0.57,91.4,0.0900000000000034,0.1033532384014738,109.0,1.2246467991473532e-16,-1.0,169,0.8101834862385321,1.008450382551102,0.55,4,0,2,1,0.7400000000000091,1,0,0.3999999999783814,0.011998067679615332,0.3333333333333333,-0.4288950296891769,-0.6559168039135846,0.0097846730477034
90.76,2018-06-25,Historical,88.31,87.17,87.08,88.33,1.71,90.87,1.1400000000000006,1.307789377079271,109.0,1.2246467991473532e-16,-1.0,176,0.8326605504587157,1.0275104720932866,0.97,4,0,2,1,1.0499999999999972,1,1,3.843373493512803,0.02545245636979152,0.6666666666666666,-0.4221317602862066,-0.5654177747856766,0.0097846730477034
94.56,2018-07-02,Historical,90.76,88.31,87.17,90.2,3.27,90.77,2.450000000000003,2.774317744309821,109.0,-0.4999999999999997,-0.8660254037844388,183,0.8675229357798165,1.0483370288248337,1.38,4,0,2,2,1.3100000000000023,1,1,2.6577946767050205,0.03841161890818522,1.0,-0.4054905579394246,-0.4415769980843287,0.0097846730477034
99.7,2018-07-09,Historical,94.56,90.76,88.31,93.33,4.96,91.14,3.799999999999997,4.186866460996031,109.0,-0.4999999999999997,-0.8660254037844388,190,0.9146788990825688,1.0682524375870568,1.79,4,0,2,2,1.3499999999999943,1,1,2.1059027777412167,0.04986882751978536,1.0,-0.3776365668456131,-0.3074161566578684,0.0097846730477034
106.15,2018-07-16,Historical,99.7,94.56,90.76,97.79,6.67,92.07,5.140000000000001,5.435702199661591,118.0,-0.4999999999999997,-0.8660254037844388,197,0.8995762711864407,1.0854893138357704,2.19,4,0,2,2,1.3400000000000034,1,1,1.8837209302126448,0.05482549342939443,1.0,-0.3379468542966035,-0.1716676129660062,0.1064529927529517
113.77,2018-07-23,Historical,106.15,99.7,94.56,103.54,8.3,93.65,6.450000000000003,6.469408224674026,118.0,-0.4999999999999997,-0.8660254037844388,204,0.9641525423728812,1.098802395209581,2.48,4,0,2,2,1.3100000000000023,1,1,1.7668665667033958,0.06083492339744311,1.0,-0.2867773818399209,-0.0422698783357516,0.1064529927529517
121.73,2018-07-30,Historical,113.77,106.15,99.7,110.34,9.53,95.92,7.61999999999999,7.178520960904371,118.0,-0.4999999999999997,-0.8660254037844388,211,1.0316101694915254,1.103226391154613,2.38,4,0,2,2,1.1699999999999875,1,1,1.669606114040743,0.059292983315976946,1.0,-0.2262639187607136,0.0553738109864648,0.1064529927529517
128.7,2018-08-06,Historical,121.73,113.77,106.15,117.59,9.76,98.8,7.960000000000008,6.996572031291209,118.0,-0.8660254037844384,-0.5000000000000004,218,1.0906779661016948,1.0944808231992516,1.88,4,0,2,2,0.3400000000000176,1,1,1.561111111103226,0.04852361505801306,1.0,-0.1617458882718529,0.0736323870385867,0.1064529927529517
133.39,2018-08-13,Historical,128.7,121.73,113.77,124.4,8.55,102.14,6.969999999999985,5.7257865768503935,118.0,-0.8660254037844384,-0.5000000000000004,225,1.1304237288135592,1.0722668810289389,0.97,4,0,2,2,-0.9900000000000233,0,1,1.4309683604917012,0.030882488509580967,1.0,-0.1011434348057644,-0.0224236000182279,0.1064529927529517
134.51,2018-08-20,Historical,133.39,128.7,121.73,129.58,5.81,105.66,4.689999999999998,3.6441336441336425,118.0,-0.8660254037844384,-0.5000000000000004,232,1.139915254237288,1.0380459947522764,0.34,4,0,2,2,-2.279999999999987,0,1,1.2562370062304757,0.007115619929320646,1.0,-0.0550464144013094,-0.2399388103782878,0.1064529927529517
131.81,2018-08-27,Historical,134.51,133.39,128.7,132.1,2.52,109.05,1.1200000000000043,0.8396431516605478,118.0,-0.8660254037844384,-0.5000000000000004,239,1.1170338983050847,0.9978046934140804,1.31,4,0,2,2,-3.569999999999993,1,1,0.9800137835907654,-0.017010895793758012,1.0,-0.0326208369072504,-0.5011158330368998,0.1064529927529517
126.67,2018-09-03,Historical,131.81,134.51,133.39,131.6,3.47,112.09,-2.6999999999999886,-2.0072857036651466,118.0,-1.0,-1.8369701987210292e-16,246,1.0734745762711864,0.9625379939209728,1.8,4,0,0,2,-3.819999999999993,1,0,0.2948051948013661,-0.03304705411870222,0.6666666666666666,-0.0370703562513097,-0.4256999754303097,0.1064529927529517
120.76,2018-09-10,Historical,126.67,131.81,134.51,128.44,6.06,114.68,-5.140000000000001,-3.899552386010167,118.0,-1.0,-1.8369701987210292e-16,253,1.0233898305084743,0.94020554344441,1.78,4,0,0,2,-2.440000000000012,1,0,-2.0983606556803727,-0.03953954824557463,0.3333333333333333,-0.0651913185057648,-0.2200925320607641,0.1064529927529517
115.72,2018-09-17,Historical,120.76,126.67,131.81,123.74,7.0,116.79,-5.909999999999997,-4.665666692981761,123.0,-1.0,-1.8369701987210292e-16,260,0.9408130081300812,0.9351866817520608,1.26,4,0,0,2,-0.769999999999996,0,0,-0.9593301435291942,-0.033931442328638865,0.0,-0.1070168003399228,-0.1454705255868749,0.1601576148114231
112.89,2018-09-24,Historical,115.72,120.76,126.67,119.01,6.06,118.49,-5.040000000000006,-4.173567406425974,123.0,-1.0,-1.8369701987210292e-16,267,0.9178048780487804,0.94857574993698,0.51,4,0,0,2,0.8699999999999903,0,0,-0.4861000794242573,-0.019882587349880826,0.0,-0.1491092533347243,-0.2200925320607641,0.1601576148114231
112.23,2018-10-01,Historical,112.89,115.72,120.76,115.4,3.88,119.85,-2.8299999999999983,-2.44555824403733,123.0,-0.8660254037844386,0.5000000000000001,274,0.912439024390244,0.972530329289428,0.09,4,0,0,3,2.210000000000008,0,0,-0.24309815950733848,-0.0047531700403332395,0.0,-0.1812347829988329,-0.3931520789895708,0.1601576148114231
113.1,2018-10-08,Historical,112.23,112.89,115.72,113.48,1.54,120.88,-0.6599999999999966,-0.5846399149614638,123.0,-0.8660254037844386,0.5000000000000001,281,0.9195121951219511,0.9966513923158264,0.44,4,0,0,3,2.1700000000000017,0,0,-0.037037037036677024,0.0063023886052762075,0.0,-0.1983209372800208,-0.5789132440415927,0.1601576148114231
114.85,2018-10-15,Historical,113.1,112.23,112.89,113.27,1.12,121.55,0.8699999999999903,0.7751937984496038,123.0,-0.8660254037844386,0.5000000000000001,288,0.933739837398374,1.0139489714840646,0.61,4,0,0,3,1.529999999999987,0,0,0.27526132403701564,0.012579701393820687,0.3333333333333333,-0.2001897354045258,-0.6122549916150325,0.1601576148114231
116.83,2018-10-22,Historical,114.85,113.1,112.23,114.25,2.03,121.78,1.75,1.5473032714412025,123.0,-0.8660254037844386,0.5000000000000001,295,0.9498373983739836,1.022582056892779,0.59,4,0,0,3,0.8800000000000097,0,1,1.6713615022689436,0.01401616105842116,0.6666666666666666,-0.1914686774901694,-0.5400145385392463,0.1601576148114231
118.59,2018-10-29,Historical,116.83,114.85,113.1,115.84,2.38,121.54,1.980000000000004,1.7239878101872042,123.0,-0.8660254037844386,0.5000000000000001,302,0.9641463414634148,1.0237396408839778,0.48,4,0,0,3,0.23000000000000398,0,1,2.0700389104252874,0.012247661636068908,1.0,-0.1773192059760606,-0.5122297488947131,0.1601576148114231
119.84,2018-11-05,Historical,118.59,116.83,114.85,117.53,2.17,120.86,1.7600000000000051,1.5064623812377005,116.0,-0.5000000000000004,0.8660254037844384,309,1.033103448275862,1.0196545562835022,0.28,4,0,0,3,-0.21999999999999886,0,1,1.5422535210905572,0.009086653232950695,1.0,-0.16227983059314,-0.528900622681433,0.0849711439295632
120.3,2018-11-12,Historical,119.84,118.59,116.83,118.89,1.55,119.85,1.25,1.0540517750231893,116.0,-0.5000000000000004,0.8660254037844384,316,1.0370689655172414,1.0118597022457734,0.04,4,0,0,3,-0.5100000000000051,0,1,1.3038793103167259,0.003309009714098663,1.0,-0.1501771379772986,-0.5781193929088918,0.0849711439295632
119.68,2018-11-19,Historical,120.3,119.84,118.59,119.6,0.72,118.71,0.4599999999999937,0.3838451268357758,111.0,-0.5000000000000004,0.8660254037844384,323,1.0781981981981985,1.0006688963210704,0.38,4,0,0,3,-0.7900000000000063,0,1,1.0212765957175227,-0.004643047037057744,1.0,-0.1438588205087344,-0.6440090369230704,0.0312665218710919
117.86,2018-11-26,Historical,119.68,120.3,119.84,119.42,1.07,117.64,-0.6199999999999903,-0.5153782211138739,111.0,-0.5000000000000004,0.8660254037844384,330,1.0618018018018018,0.9869368614972366,0.73,4,0,0,3,-1.079999999999984,1,0,0.1594202898473707,-0.013700197523714649,0.6666666666666666,-0.1454606474725956,-0.6162242472785373,0.0312665218710919
115.02,2018-12-03,Historical,117.86,119.68,120.3,118.22,2.37,116.74,-1.820000000000008,-1.520721925133696,106.0,-2.4492935982947064e-16,1.0,337,1.0850943396226416,0.9729318220267298,1.01,4,0,4,3,-1.2000000000000177,1,0,-2.3188405795421225,-0.022732439190703745,0.3333333333333333,-0.1561394938983381,-0.513023600027414,-0.0224381001873793
111.4,2018-12-10,Historical,115.02,117.86,119.68,115.99,3.61,116.02,-2.8400000000000034,-2.4096385542168703,106.0,-2.4492935982947064e-16,1.0,344,1.0509433962264152,0.9604276230709544,1.21,4,0,4,3,-1.0199999999999954,1,0,-1.2714681440090978,-0.02969130881254922,0.0,-0.1759843501728429,-0.4145860595724965,-0.0224381001873793
107.26,2018-12-17,Historical,111.4,115.02,117.86,112.88,4.59,115.37,-3.6199999999999903,-3.1472787341331863,106.0,-2.4492935982947064e-16,1.0,351,1.0118867924528303,0.9502126151665486,1.33,4,0,4,3,-0.7799999999999869,1,0,-0.8593272171122404,-0.03505978794752968,0.0,-0.2036603604928921,-0.3367886485678035,-0.0224381001873793
102.84,2018-12-24,Historical,107.26,111.4,115.02,109.13,5.26,114.6,-4.140000000000001,-3.716337522441652,101.0,-2.4492935982947064e-16,1.0,358,1.0182178217821782,0.9423623201686064,1.39,4,0,4,3,-0.5200000000000102,1,0,-0.6919691969120784,-0.040800276186444565,0.0,-0.2370317555733373,-0.28360062267684,-0.0761427222458506
98.27,2018-12-31,Historical,102.84,107.26,111.4,104.94,5.66,113.53,-4.420000000000002,-4.1208278948349815,101.0,-2.4492935982947064e-16,1.0,365,0.972970297029703,0.9364398704021344,1.42,4,0,4,3,-0.28000000000000114,1,0,-0.6036199094968001,-0.04399798206187332,0.0,-0.2743187276765547,-0.251846577368802,-0.0761427222458506
93.7,2019-01-07,Historical,98.27,102.84,107.26,100.52,5.84,112.03,-4.570000000000007,-4.443796188253605,101.0,0.4999999999999999,0.8660254037844387,7,0.9277227722772278,0.9321528054118584,1.4,4,0,4,0,-0.15000000000000568,1,0,-0.5517799352706162,-0.046044087465585005,0.0,-0.3136524786780395,-0.2375572569801849,-0.0761427222458506
89.23,2019-01-14,Historical,93.7,98.27,102.84,96.01,5.86,110.06,-4.569999999999993,-4.65045283402869,99.0,0.4999999999999999,0.8660254037844387,14,0.9013131313131314,0.9293823560045829,1.35,4,0,4,0,1.4210854715202004e-14,1,0,-0.5167682926789885,-0.04818731606346801,0.0,-0.3537871431614548,-0.235969554714783,-0.0976245710692391
84.98,2019-01-21,Historical,89.23,93.7,98.27,91.54,5.73,107.61,-4.469999999999999,-4.770544290288152,99.0,0.4999999999999999,0.8660254037844387,21,0.8583838383838385,0.9283373388682544,1.26,4,0,4,0,0.09999999999999432,1,0,-0.48955223880231724,-0.04811082923820415,0.0,-0.3935658460973455,-0.2462896194398953,-0.0976245710692391
81.15,2019-01-28,Historical,84.98,89.23,93.7,87.26,5.41,104.73,-4.25,-4.762972094587022,99.0,0.4999999999999999,0.8660254037844387,28,0.8196969696969697,0.9299793719917488,1.1,4,0,4,0,0.21999999999999886,1,0,-0.46078431372201545,-0.04552467484917579,0.0,-0.4316537316824936,-0.2716928556863257,-0.0976245710692391
77.95,2019-02-04,Historical,81.15,84.98,89.23,83.33,4.87,101.51,-3.8299999999999983,-4.506942810072956,99.0,0.8660254037844386,0.5000000000000001,35,0.7873737373737374,0.9354374174967,0.86,4,0,4,0,0.4200000000000017,0,0,-0.42429022081684253,-0.03983146312162624,0.0,-0.4666269537268002,-0.3145608168521769,-0.0976245710692391
75.64,2019-02-11,Historical,77.95,81.15,84.98,79.93,4.05,98.08,-3.200000000000003,-3.943314849044981,99.0,0.8660254037844386,0.5000000000000001,42,0.7640404040404041,0.9463280370324032,0.55,4,0,4,0,0.6299999999999955,0,0,-0.36950904392446643,-0.02993371819539421,0.0,-0.4968836852664038,-0.3796566097336547,-0.0976245710692391
74.46,2019-02-18,Historical,75.64,77.95,81.15,77.3,2.95,94.6,-2.3100000000000023,-2.96343810134702,103.0,0.8660254037844386,0.5000000000000001,49,0.7229126213592233,0.9632600258732212,0.18,4,0,4,0,0.8900000000000006,0,0,-0.28514056224613327,-0.015145836435220246,0.0,-0.5202881570161562,-0.466980234330759,-0.0546608734224621
74.51,2019-02-25,Historical,74.46,75.64,77.95,75.64,1.63,91.26,-1.1800000000000068,-1.5600211528292,103.0,0.8660254037844386,0.5000000000000001,56,0.7233980582524272,0.985060814383924,0.19,4,0,4,0,1.1299999999999955,0,0,-0.1469440832230561,0.0006519431818473302,0.0,-0.5350605612384332,-0.5717685838472842,-0.0546608734224621
75.5,2019-03-04,Historical,74.51,74.46,75.64,75.03,0.63,88.22,0.0500000000000113,0.0671501477303402,103.0,1.0,6.123233995736766e-17,63,0.7330097087378641,1.0062641610022658,0.41,4,0,1,0,1.2300000000000182,0,0,0.09591836734498091,0.012899812757250719,0.3333333333333333,-0.5404889748381856,-0.6511536971173789,-0.0546608734224621
76.99,2019-03-11,Historical,75.5,74.51,74.46,75.37,1.18,85.58,0.9899999999999948,1.328680713998114,103.0,1.0,6.123233995736766e-17,70,0.7474757281553398,1.0214939631152975,0.49,4,0,1,0,0.9399999999999835,0,1,0.8634361233099795,0.019160290619154485,0.6666666666666666,-0.5374633016842252,-0.6074918848188269,-0.0546608734224621
78.55,2019-03-18,Historical,76.99,75.5,74.51,76.39,1.77,83.37,1.4899999999999949,1.973509933774828,104.0,1.0,6.123233995736766e-17,77,0.7552884615384615,1.028275952349784,0.45,4,0,1,0,0.5000000000000001,0,1,2.5882352939273336,0.019483049746701654,1.0,-0.5283862822223441,-0.560654667989471,-0.0439199490107678
79.92,2019-03-25,Historical,78.55,76.99,75.5,77.74,1.91,81.6,1.5600000000000025,2.02623717365892,104.0,1.0,6.123233995736766e-17,84,0.7684615384615385,1.0280421919217906,0.42,4,0,1,0,0.07000000000000761,0,1,1.8044280442138632,0.01677030798607804,1.0,-0.5163725799933839,-0.5495407521316577,-0.0439199490107678
81.43,2019-04-01,Historical,79.92,78.55,76.99,79.22,1.9,80.31,1.3700000000000043,1.7441120305537932,104.0,0.8660254037844387,-0.4999999999999998,91,0.7829807692307693,1.0278969957081543,0.54,4,0,1,1,-0.18999999999999817,0,1,1.5740259739850933,0.018167205667188262,1.0,-0.5032020027349682,-0.5503346032643586,-0.0439199490107678
83.58,2019-04-08,Historical,81.43,79.92,78.55,80.87,2.16,79.53,1.5100000000000051,1.889389389389396,104.0,0.8660254037844387,-0.4999999999999998,98,0.8036538461538462,1.0335105725238036,0.81,4,0,1,1,0.1400000000000008,1,1,1.6049107142498884,0.025387543808248755,1.0,-0.4885185888995722,-0.5296944738141339,-0.0439199490107678
86.87,2019-04-15,Historical,83.58,81.43,79.92,82.95,3.01,79.35,2.1499999999999915,2.6403045560604093,104.0,0.8660254037844387,-0.4999999999999998,105,0.8352884615384616,1.047257383966245,1.24,4,0,1,1,0.6399999999999864,1,1,1.7523992322120452,0.03784950392986962,1.0,-0.4700085884282853,-0.4622171275345533,-0.0439199490107678
91.74,2019-04-22,Historical,86.87,83.58,81.43,85.9,4.49,79.87,3.2900000000000063,3.9363484087102254,104.0,0.8660254037844387,-0.4999999999999998,112,0.8821153846153845,1.067986030267753,1.76,4,0,1,1,1.1400000000000148,1,1,1.8742514969779278,0.05390459661203863,1.0,-0.443756424298335,-0.3447271598948129,-0.0439199490107678
