price_acceleration,variety_encoded,high_volatility_regime,date,fuel_impact_ratio,year,month_sin,weekly_price_lag2,rolling_mean_4w,weekly_price_lag3,price_to_fuel_ratio,price_position_4w,vegetable,rolling_mean_13w,price_to_rolling_mean_ratio,price_deviation_from_veg_avg,rolling_std_4w,data_type,day_of_year,rolling_std_4w_scaled,rolling_mean_4w_scaled,week_number,weekly_price_lag1,price_change_lag1,price_change_pct_lag1,month,weekly_price,weekly_arrival_sum,avg_daily_arrival,weekly_sales_sum,avg_daily_sales,avg_weekly_price,weekly_supply_status,supply_demand_ratio,price_volatility,arrival_volatility,utilization_rate
-4.620000000000061,1,0,2021-12-20,0.0355984217871681,2021,-2.4492935982947064e-16,346.8,355.89,315.95,3.4934234234234234,1.4365329316699489,Brinjals,287.97,1.0895782404675602,254.75570034456356,31.56,Historical,354,1.8042278563266536,1.9588950311068367,3,373.03,26.22999999999996,7.563437139561696,12,387.77,,,,,,,,,,
-11.489999999999954,1,0,2021-12-27,0.0005754454853846,2021,-2.4492935982947064e-16,373.03,373.91,346.8,3.206942148760331,1.2039255303778265,Brinjals,299.89,1.037789842475462,255.0257003445636,19.39,Historical,361,0.8381110278295999,2.119255708266737,4,387.77,14.740000000000007,3.951424818379221,12,388.04,,,,,,,,,,
-14.469999999999969,1,1,2022-01-03,-0.0234064648698373,2022,0.4999999999999999,387.77,381.47,373.03,3.116115702479339,0.9127344521206064,Brinjals,310.21,0.9884132435053872,244.0357003445636,7.61,Historical,3,-0.0970456064921171,2.1865324407489144,1,388.04,0.2700000000000386,0.0696289037316034,1,377.05,,,,,,,,,,
-11.260000000000046,1,1,2022-01-10,-0.0394975785266113,2022,0.4999999999999999,388.04,377.97,387.77,2.967190082644628,0.1227521501167985,Brinjals,318.42,0.949890202926158,226.01570034456356,13.63,Historical,10,0.3808527753938537,2.155385805340499,2,377.05,-10.990000000000007,-2.8321822492526563,1,359.03,,,,,,,,,,
-7.030000000000031,1,1,2022-01-17,-0.0479482941064635,2022,0.4999999999999999,377.05,365.58,388.04,2.7950413223140496,-1.72309628696209,Brinjals,324.55,0.9251053121067891,205.18570034456357,21.82,Historical,17,1.0310168530759305,2.045126715994708,3,359.03,-18.02000000000004,-4.779207001723919,1,338.2,,,,,,,,,,
-2.809999999999945,1,1,2022-01-24,-0.0489221009622733,2022,0.4999999999999999,359.03,348.12,377.05,2.629586776859504,-0.8977511244350884,Brinjals,329.07,0.9139951740779042,185.1657003445636,25.5,Historical,24,1.3231540699098794,1.889749500500155,4,338.2,-20.829999999999984,-5.801743586886886,1,318.18,,,,,,,,,,
0.8099999999999987,1,0,2022-01-31,-0.0472729974041019,2022,0.4999999999999999,338.2,328.85,359.03,2.4791735537190083,-0.5877442996730706,Brinjals,332.27,0.9122092139273223,166.96570034456357,25.47,Historical,31,1.3207725165117763,1.7182650249801077,5,318.18,-20.019999999999985,-5.919574216439971,1,299.98,,,,,,,,,,
1.8199999999999967,1,0,2022-02-07,-0.0457055263738968,2022,0.8660254037844386,318.18,309.94,338.2,2.342066115702479,-0.4771746944635567,Brinjals,334.09,0.9143382590178744,150.37570034456354,23.6,Historical,38,1.1723223546966992,1.5499842033877824,1,299.98,-18.19999999999999,-5.720032685901058,2,283.39,,,,,,,,,,
1.6099999999999568,1,0,2022-02-14,-0.0443275467414657,2022,0.8660254037844386,299.98,292.44,318.18,2.216446280991736,-0.435524425286574,Brinjals,334.09,0.9170770072493504,135.17570034456355,21.52,Historical,45,1.0072013190949018,1.3942510263457049,2,283.39,-16.590000000000032,-5.530368691246093,2,268.19,,,,,,,,,,
1.3900000000000432,1,0,2022-02-21,-0.0430187183811294,2022,0.8660254037844386,283.39,276.45,299.98,2.101074380165289,-0.424045801525908,Brinjals,331.53,0.9196238017724724,121.21570034456354,19.7,Historical,52,0.8627204129433292,1.2519553977226865,3,268.19,-15.199999999999989,-5.363633155721794,2,254.23,,,,,,,,,,
