Price_Acceleration,Variety_encoded,High_Volatility_Regime,Start_Date,Month_Cos,Fuel_Impact_Ratio,Year,Month_Sin,Weekly_Price_lag2,Rolling_Mean_4w,Weekly_Price_lag3,Price_to_Fuel_Ratio,Fuel_Price,Price_Position_4w,Vegetable,Location_encoded,Rolling_Mean_13w,Price_to_Rolling_Mean_Ratio,Price_Deviation_From_Veg_Avg,Rolling_Std_4w,Data_Type,Seasonal_Price_Index,Day_of_Year,Rolling_Std_4w_scaled,Rolling_Mean_4w_scaled,Week_Number,Quarter_encoded,Weekly_Price_lag1,Price_Change_lag1,Price_Change_Pct_lag1,Trend_Consistency,Month,Season_encoded,Positive_Momentum,Weekly_Price,Fuel_Price_scaled
0.08999999999999629,0,0,2000-03-13,6.123233995736766e-17,0.010958629607644769,2000,1.0,39.52,39.54,39.7,2.438271604938272,16.2,-0.10526315786703305,Bitter Gourd,0,39.45,0.9989883662114316,-132.144072856049,0.12,Historical,0.8789134960203479,73,-0.6916401048851274,-0.8563158578795189,2,0,39.43,-0.0900000000000034,-0.2277327935222758,0.0,3,1,0,39.5,-0.986973112357524
0.16000000000000358,0,1,2000-03-20,6.123233995736766e-17,0.04531958118428021,2000,1.0,39.43,39.56,39.52,2.456172839506173,16.2,0.9999999996,Bitter Gourd,0,39.48,1.005813953488372,-131.85407285604902,0.16,Historical,0.8789134960203479,80,-0.6884647003543236,-0.8561378771057565,3,0,39.5,0.0700000000000002,0.1775297996449411,0.3333333333333333,3,1,0,39.79,-0.986973112357524
0.2199999999999989,0,1,2000-03-27,6.123233995736766e-17,0.08222178784245834,2000,1.0,39.5,39.76,39.43,2.488888888888889,16.2,3.5454545438429985,Bitter Gourd,0,39.54,1.0140845070422535,-131.324072856049,0.4,Historical,0.8789134960203479,87,-0.6694122731695008,-0.8543580693681329,4,0,39.79,0.2899999999999991,0.7341772151898712,0.6666666666666666,3,1,1,40.32,-0.986973112357524
0.24000000000000205,0,1,2000-04-03,-0.4999999999999998,0.10257446599975902,2000,0.8660254037844387,39.79,40.15,39.5,2.530246913580247,16.2,2.3770491799381954,Bitter Gourd,0,39.78,1.0209215442092154,-130.654072856049,0.65,Historical,0.8789134960203479,94,-0.6495659948519771,-0.8508874442797664,1,1,40.32,0.5300000000000011,1.3319929630560472,1.0,4,1,1,40.99,-0.986973112357524
0.14000000000000057,0,1,2000-04-10,-0.4999999999999998,0.10842752974913401,2000,0.8660254037844387,40.32,40.7,39.79,2.574691358024692,16.2,1.885964912115264,Bitter Gourd,0,40.02,1.0248157248157248,-129.934072856049,0.83,Historical,0.8789134960203479,101,-0.63527667446336,-0.8459929730013012,2,1,40.99,0.6700000000000017,1.6617063492063533,1.0,4,1,1,41.71,-0.986973112357524
0.04999999999999716,0,1,2000-04-17,-0.4999999999999998,0.09619625219342053,2000,0.8660254037844387,40.99,41.34,40.32,2.6148148148148147,16.2,1.6455696201490098,Bitter Gourd,0,40.25,1.0246734397677792,-129.28407285604902,0.88,Historical,0.8789134960203479,108,-0.6313074187998553,-0.8402975882409052,3,1,41.71,0.7199999999999989,1.7565259819468135,1.0,4,1,1,42.36,-0.986973112357524
-0.07000000000000028,0,1,2000-04-24,-0.4999999999999998,0.0743188892381658,2000,0.8660254037844387,41.71,41.98,40.99,2.6462962962962964,16.2,1.4863387977329876,Bitter Gourd,0,40.48,1.02120057170081,-128.774072856049,0.81,Historical,0.8789134960203479,115,-0.636864376728762,-0.8346022034805093,4,1,42.36,0.6499999999999986,1.5583792855430318,1.0,4,1,1,42.87,-0.986973112357524
-0.14000000000000057,0,1,2000-05-01,-0.8660254037844387,0.06047568445478423,2000,0.4999999999999999,42.36,42.56,41.71,2.6722222222222225,16.2,1.392473118204704,Bitter Gourd,0,40.72,1.0171522556390975,-128.35407285604902,0.68,Historical,0.8789134960203479,122,-0.6471844414538743,-0.8294407610414003,1,1,42.87,0.509999999999998,1.2039660056657178,1.0,5,1,1,43.29,-0.986973112357524
-0.0899999999999963,0,1,2000-05-08,-0.8660254037844387,0.05846302142562404,2000,0.4999999999999999,42.87,43.05,42.36,2.697530864197532,16.2,1.3801169589836235,Bitter Gourd,0,41.01,1.0150987224157957,-127.944072856049,0.57,Historical,0.8789134960203479,129,-0.6559168039135846,-0.8250802320842222,2,1,43.29,0.4200000000000017,0.979706088173552,1.0,5,1,1,43.7,-0.986973112357524
-0.00999999999999801,0,1,2000-05-15,-0.8660254037844387,0.0706274543036011,2000,0.4999999999999999,43.29,43.52,42.87,2.728395061728395,16.2,1.441558441464832,Bitter Gourd,0,41.34,1.015625,-127.444072856049,0.57,Historical,0.8789134960203479,136,-0.6559168039135846,-0.8208976839008063,3,1,43.7,0.4100000000000037,0.9471009471009556,1.0,5,1,1,44.2,-0.986973112357524
0.0899999999999963,0,1,2000-05-22,-0.8660254037844387,0.09496676163284205,2000,0.4999999999999999,43.7,44.02,43.29,2.7703703703703706,16.2,1.5890410957815717,Bitter Gourd,0,41.74,1.0195365742844162,-126.76407285604901,0.68,Historical,0.8789134960203479,143,-0.6471844414538743,-0.816448164556747,4,1,44.2,0.5,1.1441647597254003,1.0,5,1,1,44.88,-0.986973112357524
0.17999999999999972,0,1,2000-05-29,-0.8660254037844387,0.11553442925920579,2000,0.4999999999999999,44.2,44.62,43.7,2.8222222222222224,16.2,1.7006369425668393,Bitter Gourd,0,42.21,1.024652622142537,-125.92407285604901,0.88,Historical,0.8789134960203479,150,-0.6313074187998553,-0.8111087413438758,5,1,44.88,0.6799999999999997,1.5384615384615377,1.0,5,1,1,45.72,-0.986973112357524
0.1599999999999966,0,1,2000-06-05,-1.0,0.11881230895447475,2000,1.2246467991473532e-16,44.88,45.35,44.2,2.8765432098765435,16.2,1.6830601091976476,Bitter Gourd,0,42.76,1.0275633958103638,-125.04407285604901,1.04,Historical,1.0401956671019563,157,-0.6186058006766402,-0.8046124431015492,1,1,45.72,0.8399999999999963,1.871657754010687,1.0,6,2,1,46.6,-0.986973112357524
0.04000000000000625,0,1,2000-06-12,-1.0,0.10729613733839286,2000,1.2246467991473532e-16,45.72,46.15,44.88,2.926543209876543,16.2,1.5915492956999275,Bitter Gourd,0,43.37,1.027302275189599,-124.23407285604901,1.09,Historical,1.0401956671019563,164,-0.6146365450131354,-0.7974932121510541,2,1,46.6,0.8800000000000026,1.924759405074372,1.0,6,2,1,47.41,-0.986973112357524
-0.07000000000000739,0,0,2000-06-19,-1.0,0.0670636401491436,2000,1.2246467991473532e-16,46.6,46.94,45.72,2.463076923076923,19.5,1.4698275861435433,Bitter Gourd,0,44.01,1.0232211333617385,-123.614072856049,1.0,Historical,1.0401956671019563,171,-0.621781205207444,-0.7904629715874404,3,1,47.41,0.8099999999999952,1.7381974248926937,1.0,6,2,1,48.03,-0.951528061798933
