Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
,Monthly Average Producer Prices of Selected Vegetables in Selected Location - Rs/kg,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Year,Location,Items,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,2015,Dambulla,LONG BEANS,160,78.85,42.68,24,46.73333333333333,57.120000000000005,51.7,42.160000000000004,46.400000000000006,50.4,102.95,110.96
,2015,Dambulla,ASH PLANTAINS,94.25,80.7,65.76,43.575,42.333333333333336,42.31999999999999,48.7,42.8,47.46666666666666,45.35,52.099999999999994,56.48
,2015,Dambulla,GREEN CHILLIES,521.5,152.75,59.4,43.675,63.06666666666666,149.44,316.25,113.75999999999999,96.35,172.35,451.5,678
,2015,Dambulla,LIME,34.15,22.9,34.1,107.92500000000001,108.66666666666667,83.08,66.6,92.67999999999999,134.33333333333334,315.5,303.5,75.08000000000001
,2015,Puttalam,LADIES FINGERS,103,79,22.84,28,39.75,48,35,17.46666666666667,25.599999999999998,44.25,56.25,87.2
,2015,Puttalam,BRINJALS,250,39,29.2,17.5,29,42.75,32.5,24.866666666666664,29.46666666666667,29.3,46.75,57.2
,2015,Puttalam,CAPSICUM,239,160.66666666666666,108.4,45.5,90.25,124.5,163.75,66.33333333333333,58,67,191.75,297.6
,2015,Puttalam,PUMPKIN,29.5,,,,,,,,,,,
,2015,Puttalam,CUCUMBER,89.66666666666667,20.666666666666668,8.48,8.7,24.5,169.5,12.7,7.8,20.8,21.55,33,41.2
,2015,Puttalam,BITTER GOURD,,,,,,82,78.5,66,75.33333333333333,100.75,144.25,173.2
,2015,Puttalam,LONG BEANS,97.33333333333333,89,63.04,22,42.5,77.25,41,49.666666666666664,48.666666666666664,57.95,108.75,100.8
,2015,Puttalam,GREEN CHILLIES,441.3333333333333,93.33333333333333,29.4,19.3,57,132,335.65,79.33333333333333,81.25,242.25,413,644.4
,2016,Nuwaraeliya,CARROT,211.75,164.24,64.9,67.2,94.12,185.2,109.85,59.44,50.45,57.24,70.05,78.6
,2016,Nuwaraeliya,LEEKS,64.85,58.92,47.15,60.46666666666667,91.64,128.95,77.25,53.92,62.2,69.4,45,45.25
,2016,Nuwaraeliya,BEETROOT,158.25,61.44,48.65,56.06666666666667,75.52,138.475,80.95,34.28,29.45,29.76,27.45,43.25
,2016,Nuwaraeliya,KNOL-KHOL,82.75,51.2,33.45,35.53333333333333,57.35,81.95,48.1,20.52,26.1,30.72,28,57
,2016,Nuwaraeliya,RADDISH,23.6,13.84,23.6,29.533333333333335,35.44,42.15,27.5,13.48,13.7,25.4,27.3,20.6
,2016,Nuwaraeliya,CABBAGE,80.66666666666667,59.92,45.1,45.333333333333336,63.32,113.2,90.4,53.32,38.1,29.56,12.3,14.35
,2016,Nuwaraeliya,TOMATOES,,,76.2,,,,,,,,,
,2016,Jaffna,LADIES FINGERS,66,76.6,63.6,70.4,113.95,135.1,55.25,49.84,52.2,73.6,63.5,75
,2016,Jaffna,BRINJALS,75,52,78.35,49.2,134,190,83.5,54.96,49.6,44.2,59.75,43.666666666666664
,2016,Jaffna,CAPSICUM,296,206.4,92.25,96.2,128.5,251.5,313.5,153.2,86.75,92,102,118.66666666666667
,2016,Jaffna,PUMPKIN,29.2,47.08,28.85,28.8,27.75,54.5,105.5,43.96,24.1,20.8,22.8,29.333333333333332
,2016,Jaffna,CUCUMBER,,,,,175,,,,,,49,52
,2016,Jaffna,BITTER GOURD,117.5,75.8,98.25,100.5,118,210,143.5,102.72,79.95,129.6,183,146
,2016,Jaffna,SNAKE GOURD,73,45.48,48.7,46.3,77.2,128.5,46.2,42.36,42.55,33.4,47.25,63
,2016,Jaffna,LUFFA,,33.75,,,,,,,,,,
,2016,Jaffna,LONG BEANS,97.5,73.6,70.5,86.5,135.5,204,89,102.6,72.5,126,132.5,134
,2016,Jaffna,ASH PLANTAINS,43.5,40.2,33.2,33.1,35.75,49.5,87.5,84.2,56.3,50,47.5,33
,2016,Jaffna,GREEN CHILLIES,289,143.6,108.75,60,263.75,567,485.25,176.4,66.75,55.2,55.25,84.33333333333333
,2016,Jaffna,LIME,69.3,42.4,68,293.5,385.5,330,98,135.6,202.5,421.2,502,412
,2016,Thambuththegama,LADIES FINGERS,77.22222222222223,54.25,45.541666666666664,47.75,73.8,48.4375,,,,,,
,2016,Thambuththegama,BRINJALS,63.55555555555555,37.5,59.35,36.708333333333336,68.2,93.625,,,,,,
,2016,Thambuththegama,CAPSICUM,300,64.75,118.225,85.4375,119.91666666666667,199.16666666666666,,,,,,
,2016,Thambuththegama,PUMPKIN,30.777777777777782,54.25,21.333333333333332,18.458333333333332,38.3,78.5,,,,,,
,2016,Thambuththegama,CUCUMBER,14.833333333333334,26.25,43.75,29.958333333333332,52.533333333333324,36.625,,,,,,
,2016,Thambuththegama,BITTER GOURD,108.33333333333333,44.25,49.85,49.041666666666664,103.35,184.47916666666669,,,,,,
,2016,Thambuththegama,SNAKE GOURD,63.333333333333336,38.75,34.525,35.33333333333333,81.66666666666666,98.33333333333333,,,,,,
,2016,Thambuththegama,LUFFA,65.55555555555556,47.25,52.75,55,104.53333333333333,119.04166666666667,,,,,,
,2016,Thambuththegama,LONG BEANS,62.5,54.25,47.645833333333336,47.5,86.25,71.54166666666666,,,,,,
,2016,Thambuththegama,ASH PLANTAINS,42.333333333333336,37.5,32.458333333333336,22.166666666666664,31.133333333333333,52.70833333333333,,,,,,
,2016,Thambuththegama,GREEN CHILLIES,352.22222222222223,148.75,151.8625,105.5,212.56666666666666,625.4166666666666,,,,,,
,2016,Thambuththegama,LIME,37.77777777777778,38.75,84.13333333333333,263.6458333333333,276.16666666666663,141.25,,,,,,
,2016,Tissamaharama,LADIES FINGERS,40.333333333333336,38,38,38,41.4,67,45.666666666666664,,,,53.333333333333336,53.875
,2016,Tissamaharama,BRINJALS,58,48,48,48,26.2,38,38,,,,34.5,27.875
,2016,Tissamaharama,CAPSICUM,162,162,162,162,97,122,216.66666666666666,,,,83.41666666666667,114.3125
,2016,Tissamaharama,PUMPKIN,34,34,34,34,18.96,26,86,,,,26.666666666666668,31.25
,2016,Tissamaharama,CUCUMBER,28,28,28,28,28.8,29,17,,,,34.166666666666664,39
,2016,Tissamaharama,BITTER GOURD,128,128,112.25,65,83.2,132,132,,,,111.5,130.25
,2016,Tissamaharama,SNAKE GOURD,40.666666666666664,36,36,36,52.8,57,45,,,,62.333333333333336,66.25
,2016,Tissamaharama,LUFFA,45,45,45,45,61,65,51.666666666666664,,,,83.16666666666667,109.0625
,2016,Tissamaharama,LONG BEANS,55,55,55,55,62,80,46.666666666666664,,,,81.75,77.375
,2016,Tissamaharama,ASH PLANTAINS,54,54,54,54,23.56,21.8,21.8,,,,42.333333333333336,42.291666666666664
,2016,Tissamaharama,GREEN CHILLIES,326,302,269,170,202.4,266,436.6666666666667,,,,78.66666666666667,94.5625
,2016,Tissamaharama,LIME,54,54,52.25,,369.5,230,132.66666666666666,,,,330,301.25
,2016,Hambanthota,LADIES FINGERS,65,,,52.5,61.2,46.875,38.75,25.5,36.25,45.5,45,30.625
,2016,Hambanthota,BRINJALS,65,,,30,57.083333333333336,70,35,40.5,45,35.5,28.75,19.75
,2016,Hambanthota,CAPSICUM,232.5,,,,,,,,,67.5,79.16666666666667,85
,2016,Hambanthota,PUMPKIN,32.5,,,25,32.74,77.05,97.5,50,31.25,33.5,36.25,29.375
